id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,27,69,260,274,269,283,264,278,9.337473201948237,9.337473201948237,254.0,235.31884057971016,129.0
2,27,69,254,495,263,504,258,499,9.337473201948237,9.337473201948237,254.0,248.31884057971016,184.0
3,27,78,201,605,211,614,206,609,10.441534419118726,9.457055431575805,254.0,254.0,254.0
4,27,69,385,383,394,392,389,387,9.337473201948237,9.337473201948237,254.0,253.85507246376812,253.0
5,27,69,337,493,346,502,341,497,9.337473201948237,9.337473201948237,254.0,243.2608695652174,140.0
6,27,69,343,584,352,593,347,588,9.337473201948237,9.337473201948237,254.0,248.84057971014494,197.0
7,27,69,410,656,419,665,414,660,9.337473201948237,9.337473201948237,254.0,251.63768115942028,192.0
8,27,69,445,585,454,594,449,589,9.337473201948237,9.337473201948237,254.0,235.8695652173913,157.0
9,27,69,471,475,480,484,475,479,9.337473201948237,9.337473201948237,253.0,198.79710144927537,63.0
10,27,69,590,417,599,426,594,421,9.337473201948237,9.337473201948237,253.0,214.07246376811594,119.0
11,27,69,690,425,699,434,694,429,9.337473201948237,9.337473201948237,164.0,108.27536231884058,66.0
12,27,69,782,490,791,499,786,494,9.337473201948237,9.337473201948237,222.0,158.14492753623188,54.0
13,27,69,689,551,698,560,693,555,9.337473201948237,9.337473201948237,202.0,122.01449275362319,42.0
14,27,69,726,612,735,621,730,616,9.337473201948237,9.337473201948237,248.0,198.40579710144928,131.0
15,27,69,605,675,614,684,609,679,9.337473201948237,9.337473201948237,253.0,169.28985507246378,62.0
16,27,69,596,732,605,741,600,736,9.337473201948237,9.337473201948237,253.0,211.44927536231884,89.0
17,27,69,682,730,691,739,686,734,9.337473201948237,9.337473201948237,254.0,252.91304347826087,219.0
18,27,69,797,727,806,736,801,731,9.337473201948237,9.337473201948237,117.0,86.46376811594203,47.0
19,27,69,833,807,842,816,837,811,9.337473201948237,9.337473201948237,112.0,80.08695652173913,55.0
20,27,69,880,99,889,108,884,103,9.337473201948237,9.337473201948237,112.0,87.31884057971014,62.0
21,27,69,932,58,941,67,936,62,9.337473201948237,9.337473201948237,54.0,40.53623188405797,24.0
22,27,69,961,570,970,579,965,574,9.337473201948237,9.337473201948237,253.0,220.8985507246377,131.0
23,27,69,937,821,946,830,941,825,9.337473201948237,9.337473201948237,180.0,135.05797101449275,79.0
24,27,69,906,915,915,924,910,919,9.337473201948237,9.337473201948237,93.0,69.21739130434783,47.0
25,27,69,858,940,867,949,862,944,9.337473201948237,9.337473201948237,94.0,64.59420289855072,43.0
26,27,69,727,948,736,957,731,952,9.337473201948237,9.337473201948237,135.0,104.92753623188406,77.0
27,27,69,676,962,685,971,680,966,9.337473201948237,9.337473201948237,181.0,136.33333333333334,74.0
29,27,69,465,1001,474,1010,469,1005,9.337473201948237,9.337473201948237,145.0,87.40579710144928,39.0
32,27,69,717,766,726,775,721,770,9.337473201948237,9.337473201948237,81.0,57.27536231884058,26.0
34,27,69,706,832,715,841,710,836,9.337473201948237,9.337473201948237,111.0,78.26086956521739,42.0
36,27,69,169,841,178,850,173,845,9.337473201948237,9.337473201948237,159.0,126.84057971014492,98.0
37,27,69,145,796,154,805,149,800,9.337473201948237,9.337473201948237,139.0,114.97101449275362,78.0
