id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,2,69,273,238,282,247,277,242,9.337473201948237,9.337473201948237,254.0,252.91304347826087,241.0
2,2,69,263,515,272,524,267,519,9.337473201948237,9.337473201948237,254.0,253.30434782608697,241.0
3,2,69,204,593,213,602,208,597,9.337473201948237,9.337473201948237,254.0,253.43478260869566,233.0
4,2,69,354,412,363,421,358,416,9.337473201948237,9.337473201948237,254.0,253.1159420289855,233.0
5,2,69,360,506,369,515,364,510,9.337473201948237,9.337473201948237,254.0,248.31884057971016,187.0
6,2,69,346,583,355,592,350,587,9.337473201948237,9.337473201948237,254.0,239.68115942028984,113.0
7,2,69,392,647,401,656,396,651,9.337473201948237,9.337473201948237,254.0,253.85507246376812,253.0
8,2,69,445,567,454,576,449,571,9.337473201948237,9.337473201948237,253.0,211.768115942029,154.0
9,2,69,481,481,490,490,485,485,9.337473201948237,9.337473201948237,253.0,180.31884057971016,80.0
10,2,69,596,427,605,436,600,431,9.337473201948237,9.337473201948237,102.0,53.869565217391305,35.0
11,2,69,704,428,713,437,708,432,9.337473201948237,9.337473201948237,181.0,123.3623188405797,79.0
12,2,69,781,502,790,511,785,506,9.337473201948237,9.337473201948237,231.0,166.15942028985506,97.0
13,2,69,689,551,698,560,693,555,9.337473201948237,9.337473201948237,253.0,238.55072463768116,187.0
14,2,69,731,597,740,606,735,601,9.337473201948237,9.337473201948237,225.0,186.85507246376812,126.0
15,2,69,611,638,620,647,615,642,9.337473201948237,9.337473201948237,247.0,211.31884057971016,137.0
16,2,69,580,721,589,730,584,725,9.337473201948237,9.337473201948237,254.0,219.40579710144928,132.0
17,2,69,710,696,719,705,714,700,9.337473201948237,9.337473201948237,253.0,155.82608695652175,81.0
18,2,69,783,775,792,784,787,779,9.337473201948237,9.337473201948237,68.0,44.710144927536234,26.0
19,2,69,820,800,829,809,824,804,9.337473201948237,9.337473201948237,62.0,48.98550724637681,34.0
20,2,69,896,87,905,96,900,91,9.337473201948237,9.337473201948237,106.0,74.23188405797102,52.0
21,2,69,936,56,945,65,940,60,9.337473201948237,9.337473201948237,60.0,41.63768115942029,26.0
22,2,69,960,574,969,583,964,578,9.337473201948237,9.337473201948237,229.0,189.34782608695653,143.0
23,2,69,925,826,934,835,929,830,9.337473201948237,9.337473201948237,154.0,123.4927536231884,74.0
24,2,69,905,913,914,922,909,917,9.337473201948237,9.337473201948237,64.0,53.36231884057971,31.0
25,2,69,825,940,834,949,829,944,9.337473201948237,9.337473201948237,105.0,69.1159420289855,36.0
26,2,69,713,962,722,971,717,966,9.337473201948237,9.337473201948237,105.0,70.17391304347827,33.0
27,2,69,699,1007,708,1016,703,1011,9.337473201948237,9.337473201948237,155.0,122.71014492753623,86.0
28,2,69,538,938,547,947,542,942,9.337473201948237,9.337473201948237,76.0,58.028985507246375,35.0
31,2,69,738,775,747,784,742,779,9.337473201948237,9.337473201948237,47.0,31.28985507246377,17.0
36,2,69,185,858,194,867,189,862,9.337473201948237,9.337473201948237,155.0,107.46376811594203,61.0
37,2,69,168,806,177,815,172,810,9.337473201948237,9.337473201948237,102.0,84.94202898550725,69.0
