val/loss,val/acc,val/prec,val/rec,val/preds_sum,val/targets_sum,val/acc_best,val/loss_best,epoch,step,train/loss,train/acc,train/prec,train/rec,train/preds_sum,train/targets_sum,train/acc_best,train/loss_best,test/loss,test/acc,test/prec,test/rec,test/preds_sum,test/targets_sum,test/TP_epoch,test/FP_epoch,test/TN_epoch,test/FN_epoch,test/acc_epoch,test/prec_epoch,test/rec_epoch,test/preds_sum_epoch,test/targets_sum_epoch
0.3290644586086273,0.23736906051635742,0.0,0.0,0.0,434.0,0.25708186626434326,0.3290644586086273,0,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,21,0.153181254863739,0.11049241572618484,0.0,0.0,0.0,434.5454406738281,0.11049241572618484,0.153181254863739,,,,,,,,,,,,,,,
0.3281521797180176,0.23736906051635742,0.0,0.0,0.0,434.0,0.25708186626434326,0.3281521797180176,1,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,43,0.15395639836788177,0.11114028096199036,0.0,0.0,0.0,434.5454406738281,0.11114028096199036,0.153181254863739,,,,,,,,,,,,,,,
0.3316986560821533,0.5281191468238831,0.38453209400177,0.98866206407547,164.0,434.0,0.5281191468238831,0.3281521797180176,2,65,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,65,0.14246831834316254,0.14718493819236755,0.040293071419000626,0.22692307829856873,11.090909004211426,434.5454406738281,0.14718493819236755,0.14246831834316254,,,,,,,,,,,,,,,
0.28234371542930603,0.5755725502967834,0.4598666727542877,0.9680476188659668,203.3333282470703,434.0,0.5755725502967834,0.28234371542930603,3,87,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,87,0.13538199663162231,0.5817086696624756,0.5468668937683105,0.9715136885643005,246.09091186523438,434.5454406738281,0.5817086696624756,0.13538199663162231,,,,,,,,,,,,,,,
0.2774215340614319,0.4586142301559448,0.29012176394462585,1.0,126.0,434.0,0.5755725502967834,0.2774215340614319,4,109,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4,109,0.1232902780175209,0.542236864566803,0.48655804991722107,0.9914512634277344,215.72727966308594,434.5454406738281,0.5817086696624756,0.1232902780175209,,,,,,,,,,,,,,,
0.2633862793445587,0.5354332327842712,0.3925785720348358,0.9928571581840515,168.3333282470703,434.0,0.5755725502967834,0.2633862793445587,5,131,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5,131,0.11286244541406631,0.528091549873352,0.4711377024650574,0.9950580596923828,204.4545440673828,434.5454406738281,0.5817086696624756,0.11286244541406631,,,,,,,,,,,,,,,
0.2710706293582916,0.5009002089500427,0.34748634696006775,0.9920000433921814,149.0,434.0,0.5755725502967834,0.2633862793445587,6,153,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6,153,0.11632564663887024,0.5801304578781128,0.5284324884414673,0.9919492602348328,232.18182373046875,434.5454406738281,0.5817086696624756,0.11286244541406631,,,,,,,,,,,,,,,
0.27846863865852356,0.5637403726577759,0.4347943365573883,0.9839518666267395,189.0,434.0,0.5755725502967834,0.2633862793445587,7,175,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,175,0.10960083454847336,0.6037663221359253,0.5551881194114685,0.9928472638130188,245.68182373046875,434.5454406738281,0.6037663221359253,0.10960083454847336,,,,,,,,,,,,,,,
0.28966331481933594,0.4616977274417877,0.29721367359161377,0.9898989796638489,129.3333282470703,434.0,0.5755725502967834,0.2633862793445587,8,197,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,197,0.10305403918027878,0.6517181992530823,0.613322377204895,0.9906138777732849,265.3636474609375,434.5454406738281,0.6517181992530823,0.10305403918027878,,,,,,,,,,,,,,,
0.258288711309433,0.6032329201698303,0.4829082190990448,0.991919219493866,208.6666717529297,434.0,0.6032329201698303,0.258288711309433,9,219,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9,219,0.0998159721493721,0.6415794491767883,0.5999801158905029,0.9933054447174072,260.5454406738281,434.5454406738281,0.6517181992530823,0.0998159721493721,,,,,,,,,,,,,,,
0.21714669466018677,0.6811534762382507,0.5795380473136902,0.9984496235847473,245.0,434.0,0.6811534762382507,0.21714669466018677,10,241,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,10,241,0.0983346477150917,0.6964299082756042,0.6632600426673889,0.9898267984390259,290.8636474609375,434.5454406738281,0.6964299082756042,0.0983346477150917,,,,,,,,,,,,,,,
0.22715596854686737,0.6372955441474915,0.5227363705635071,0.9982547760009766,221.6666717529297,434.0,0.6811534762382507,0.21714669466018677,11,263,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,263,0.08579117804765701,0.7282723784446716,0.6982061266899109,0.9937551617622375,304.1363525390625,434.5454406738281,0.7282723784446716,0.08579117804765701,,,,,,,,,,,,,,,
0.25379064679145813,0.5543320775032043,0.4138750731945038,1.0,176.0,434.0,0.6811534762382507,0.21714669466018677,12,285,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,12,285,0.08931475132703781,0.7212859988212585,0.6892959475517273,0.9942041635513306,304.8636474609375,434.5454406738281,0.7282723784446716,0.08579117804765701,,,,,,,,,,,,,,,
