val/loss,val/acc,val/prec,val/rec,val/preds_sum,val/targets_sum,val/acc_best,val/loss_best,epoch,step,train/loss,train/acc,train/prec,train/rec,train/preds_sum,train/targets_sum,train/acc_best,train/loss_best,test/loss,test/acc,test/prec,test/rec,test/preds_sum,test/targets_sum,test/TP_epoch,test/FP_epoch,test/TN_epoch,test/FN_epoch,test/acc_epoch,test/prec_epoch,test/rec_epoch,test/preds_sum_epoch,test/targets_sum_epoch
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,4,0.016249194741249084,0.011721715331077576,0.0,0.0,0.0,2672.60009765625,0.011721715331077576,0.016249194741249084,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,1,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,9,0.02095537818968296,0.015102560631930828,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.016249194741249084,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,2,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,14,0.01565910503268242,0.011295171454548836,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,3,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,19,0.01942322961986065,0.014010285027325153,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,4,24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4,24,0.02021196484565735,0.01458064652979374,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,5,29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5,29,0.018614664673805237,0.013424086384475231,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,6,34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6,34,0.017745133489370346,0.012793796136975288,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,7,39,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,39,0.020380903035402298,0.014703789725899696,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,8,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,44,0.018378641456365585,0.013250778429210186,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,9,49,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9,49,0.01627163589000702,0.011732541024684906,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,10,54,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,10,54,0.019219543784856796,0.013859676197171211,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,11,59,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,59,0.020291518419981003,0.014630699530243874,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,12,64,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,12,64,0.018527338281273842,0.013368231244385242,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,13,69,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,13,69,0.01975961960852146,0.014246568083763123,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,14,74,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,74,0.016133014112710953,0.01163771003484726,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,15,79,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,15,79,0.01915985904633999,0.013825079426169395,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,16,84,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,16,84,0.018095646053552628,0.013057376258075237,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,17,89,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,17,89,0.01795969530940056,0.012957465834915638,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,18,94,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18,94,0.020610036328434944,0.014866562560200691,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,19,99,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19,99,0.01826430857181549,0.013172654435038567,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,20,104,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20,104,0.01908325031399727,0.013773806393146515,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,21,109,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,21,109,0.01599237509071827,0.011536956764757633,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,22,114,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,114,0.018059654161334038,0.013022109866142273,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,23,119,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,119,0.01787777803838253,0.012902791611850262,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,24,124,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24,124,0.019812704995274544,0.014295307919383049,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,25,129,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,25,129,0.019876308739185333,0.014327103272080421,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,26,134,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,26,134,0.015767188742756844,0.011371553875505924,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,27,139,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,27,139,0.019161054864525795,0.013823745772242546,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,28,144,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,144,0.018687095493078232,0.013481448404490948,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,29,149,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,29,149,0.015734001994132996,0.01134550292044878,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,30,154,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,154,0.019383525475859642,0.013978920876979828,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,31,159,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,31,159,0.018634913489222527,0.013442009687423706,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,32,164,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,32,164,0.019646532833576202,0.01417194027453661,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,33,169,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,33,169,0.020396504551172256,0.014714336022734642,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,34,174,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,174,0.01869969442486763,0.01349588017910719,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,35,179,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,35,179,0.01856132782995701,0.013393139466643333,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,36,184,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,36,184,0.0179585013538599,0.012955876998603344,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,37,189,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,37,189,0.01567831262946129,0.011311916634440422,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,38,194,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,38,194,0.016266968101263046,0.01173902302980423,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,39,199,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,199,0.018591752275824547,0.013400593772530556,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,40,204,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,40,204,0.018004771322011948,0.012987358495593071,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,41,209,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,41,209,0.018341924995183945,0.013229641132056713,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,42,214,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,42,214,0.01863814890384674,0.013448437675833702,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,43,219,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,43,219,0.01834254153072834,0.013228138908743858,0.0,0.0,0.0,2672.60009765625,0.015102560631930828,0.01565910503268242,,,,,,,,,,,,,,,
