id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,21,69,63,133,72,142,67,137,9.337473201948237,9.337473201948237,253.0,228.85507246376812,170.0
2,21,69,144,82,153,91,148,86,9.337473201948237,9.337473201948237,249.0,190.71014492753622,146.0
3,21,69,132,210,141,219,136,214,9.337473201948237,9.337473201948237,254.0,251.66666666666666,207.0
4,21,69,312,170,321,179,316,174,9.337473201948237,9.337473201948237,253.0,210.91304347826087,95.0
5,21,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,218.0,162.7246376811594,123.0
6,21,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,236.1159420289855,138.0
7,21,69,409,110,418,119,413,114,9.337473201948237,9.337473201948237,253.0,200.30434782608697,104.0
9,21,69,450,379,459,388,454,383,9.337473201948237,9.337473201948237,236.0,166.63768115942028,92.0
11,21,69,446,462,455,471,450,466,9.337473201948237,9.337473201948237,253.0,165.07246376811594,71.0
12,21,69,498,466,507,475,502,470,9.337473201948237,9.337473201948237,254.0,253.47826086956522,236.0
13,21,69,427,604,436,613,431,608,9.337473201948237,9.337473201948237,254.0,252.8695652173913,218.0
14,21,69,495,559,504,568,499,563,9.337473201948237,9.337473201948237,254.0,235.231884057971,95.0
15,21,69,184,590,193,599,188,594,9.337473201948237,9.337473201948237,253.0,213.42028985507247,167.0
16,21,69,567,488,576,497,571,492,9.337473201948237,9.337473201948237,166.0,125.65217391304348,84.0
17,21,69,619,508,628,517,623,512,9.337473201948237,9.337473201948237,230.0,165.66666666666666,93.0
18,21,69,605,592,614,601,609,596,9.337473201948237,9.337473201948237,252.0,212.6086956521739,152.0
19,21,69,608,651,617,660,612,655,9.337473201948237,9.337473201948237,66.0,43.666666666666664,14.0
20,21,69,587,786,596,795,591,790,9.337473201948237,9.337473201948237,178.0,134.34782608695653,92.0
28,21,69,606,726,615,735,610,730,9.337473201948237,9.337473201948237,252.0,168.2753623188406,83.0
29,21,69,623,752,632,761,627,756,9.337473201948237,9.337473201948237,249.0,160.7391304347826,74.0
30,21,69,237,872,246,881,241,876,9.337473201948237,9.337473201948237,39.0,25.666666666666668,14.0
32,21,69,372,863,381,872,376,867,9.337473201948237,9.337473201948237,44.0,25.884057971014492,15.0
33,21,69,355,930,364,939,359,934,9.337473201948237,9.337473201948237,27.0,15.130434782608695,5.0
35,21,69,650,88,659,97,654,92,9.337473201948237,9.337473201948237,254.0,234.05797101449275,152.0
36,21,69,728,95,737,104,732,99,9.337473201948237,9.337473201948237,170.0,128.9855072463768,76.0
37,21,69,760,202,769,211,764,206,9.337473201948237,9.337473201948237,197.0,160.81159420289856,115.0
41,21,69,832,146,841,155,836,150,9.337473201948237,9.337473201948237,193.0,149.28985507246378,101.0
42,21,69,891,77,900,86,895,81,9.337473201948237,9.337473201948237,224.0,182.7391304347826,133.0
43,21,69,878,206,887,215,882,210,9.337473201948237,9.337473201948237,112.0,80.17391304347827,55.0
44,21,69,929,147,938,156,933,151,9.337473201948237,9.337473201948237,93.0,57.289855072463766,30.0
45,21,69,132,914,141,923,136,918,9.337473201948237,9.337473201948237,23.0,15.043478260869565,7.0
46,21,69,69,954,78,963,73,958,9.337473201948237,9.337473201948237,35.0,18.942028985507246,11.0
