id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,19,69,63,133,72,142,67,137,9.337473201948237,9.337473201948237,240.0,210.04347826086956,171.0
2,19,69,144,82,153,91,148,86,9.337473201948237,9.337473201948237,234.0,195.2173913043478,152.0
3,19,69,130,209,139,218,134,213,9.337473201948237,9.337473201948237,253.0,234.55072463768116,201.0
4,19,69,312,170,321,179,316,174,9.337473201948237,9.337473201948237,253.0,204.85507246376812,115.0
5,19,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,198.0,166.04347826086956,128.0
6,19,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,237.1159420289855,141.0
7,19,69,409,110,418,119,413,114,9.337473201948237,9.337473201948237,253.0,203.56521739130434,142.0
9,19,69,447,380,456,389,451,384,9.337473201948237,9.337473201948237,223.0,165.04347826086956,89.0
11,19,69,446,461,455,470,450,465,9.337473201948237,9.337473201948237,253.0,176.8985507246377,64.0
12,19,69,499,464,508,473,503,468,9.337473201948237,9.337473201948237,254.0,253.46376811594203,243.0
13,19,69,426,600,435,609,430,604,9.337473201948237,9.337473201948237,254.0,249.4927536231884,184.0
14,19,69,499,564,508,573,503,568,9.337473201948237,9.337473201948237,254.0,239.18840579710144,134.0
15,19,69,204,605,213,614,208,609,9.337473201948237,9.337473201948237,238.0,203.46376811594203,155.0
16,19,69,570,491,579,500,574,495,9.337473201948237,9.337473201948237,197.0,150.05797101449275,110.0
17,19,69,618,506,627,515,622,510,9.337473201948237,9.337473201948237,236.0,177.05797101449275,109.0
18,19,69,607,592,616,601,611,596,9.337473201948237,9.337473201948237,253.0,237.768115942029,138.0
19,19,69,609,652,618,661,613,656,9.337473201948237,9.337473201948237,72.0,47.47826086956522,21.0
20,19,69,587,786,596,795,591,790,9.337473201948237,9.337473201948237,134.0,108.18840579710145,83.0
28,19,69,603,725,612,734,607,729,9.337473201948237,9.337473201948237,128.0,90.0,52.0
29,19,69,617,757,626,766,621,761,9.337473201948237,9.337473201948237,119.0,90.0,69.0
30,19,69,238,867,247,876,242,871,9.337473201948237,9.337473201948237,35.0,23.565217391304348,11.0
32,19,78,372,863,381,873,376,868,10.441534419118726,9.457055431575805,41.0,24.141025641025642,13.0
33,19,69,353,931,362,940,357,935,9.337473201948237,9.337473201948237,25.0,14.710144927536232,4.0
35,19,69,650,88,659,97,654,92,9.337473201948237,9.337473201948237,253.0,204.33333333333334,122.0
36,19,69,728,95,737,104,732,99,9.337473201948237,9.337473201948237,200.0,141.07246376811594,69.0
37,19,69,758,202,767,211,762,206,9.337473201948237,9.337473201948237,218.0,181.07246376811594,110.0
41,19,69,832,146,841,155,836,150,9.337473201948237,9.337473201948237,198.0,157.18840579710144,91.0
42,19,69,901,71,910,80,905,75,9.337473201948237,9.337473201948237,245.0,198.97101449275362,143.0
43,19,69,880,207,889,216,884,211,9.337473201948237,9.337473201948237,104.0,79.23188405797102,52.0
44,19,69,929,145,938,154,933,149,9.337473201948237,9.337473201948237,99.0,66.95652173913044,34.0
45,19,69,132,914,141,923,136,918,9.337473201948237,9.337473201948237,28.0,16.08695652173913,7.0
46,19,69,65,956,74,965,69,960,9.337473201948237,9.337473201948237,27.0,17.71014492753623,7.0
47,19,69,330,982,339,991,334,986,9.337473201948237,9.337473201948237,38.0,22.17391304347826,11.0
48,19,69,23,59,32,68,27,63,9.337473201948237,9.337473201948237,236.0,200.05797101449275,162.0
50,19,69,146,6,155,15,150,10,9.337473201948237,9.337473201948237,181.0,146.5072463768116,112.0
51,19,69,198,979,207,988,202,983,9.337473201948237,9.337473201948237,38.0,19.652173913043477,11.0
52,19,69,464,49,473,58,468,53,9.337473201948237,9.337473201948237,253.0,241.0144927536232,164.0
53,19,69,972,18,981,27,976,22,9.337473201948237,9.337473201948237,203.0,152.05797101449275,94.0
54,19,69,980,292,989,301,984,296,9.337473201948237,9.337473201948237,91.0,67.42028985507247,41.0
55,19,48,517,0,526,6,521,2,9.626352718795768,6.441510347391794,142.0,102.14583333333333,63.0
59,19,69,713,516,722,525,717,520,9.337473201948237,9.337473201948237,21.0,11.492753623188406,6.0
60,19,69,701,670,710,679,705,674,9.337473201948237,9.337473201948237,123.0,95.5072463768116,50.0
61,19,69,722,760,731,769,726,764,9.337473201948237,9.337473201948237,254.0,253.94202898550725,253.0
62,19,69,756,846,765,855,760,850,9.337473201948237,9.337473201948237,254.0,253.34782608695653,216.0
63,19,69,800,698,809,707,804,702,9.337473201948237,9.337473201948237,254.0,253.8840579710145,253.0
64,19,69,862,770,871,779,866,774,9.337473201948237,9.337473201948237,163.0,130.79710144927537,106.0
65,19,69,903,845,912,854,907,849,9.337473201948237,9.337473201948237,148.0,122.92753623188406,99.0
66,19,69,966,732,975,741,970,736,9.337473201948237,9.337473201948237,162.0,120.08695652173913,76.0
70,19,69,946,609,955,618,950,613,9.337473201948237,9.337473201948237,170.0,133.30434782608697,86.0
71,19,69,932,650,941,659,936,654,9.337473201948237,9.337473201948237,199.0,162.0,90.0
72,19,69,874,488,883,497,878,492,9.337473201948237,9.337473201948237,254.0,225.85507246376812,77.0
73,19,69,899,481,908,490,903,485,9.337473201948237,9.337473201948237,254.0,245.56521739130434,178.0
74,19,69,885,444,894,453,889,448,9.337473201948237,9.337473201948237,208.0,155.69565217391303,124.0
75,19,69,911,449,920,458,915,453,9.337473201948237,9.337473201948237,127.0,91.6086956521739,67.0
77,19,69,666,1007,675,1016,670,1011,9.337473201948237,9.337473201948237,78.0,45.81159420289855,33.0
79,19,69,797,62,806,71,801,66,9.337473201948237,9.337473201948237,30.0,16.043478260869566,9.0
