id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,9,69,65,131,74,140,69,135,9.337473201948237,9.337473201948237,229.0,193.2173913043478,166.0
2,9,69,149,82,158,91,153,86,9.337473201948237,9.337473201948237,239.0,193.7246376811594,153.0
3,9,69,150,215,159,224,154,219,9.337473201948237,9.337473201948237,240.0,199.20289855072463,146.0
4,9,69,312,176,321,185,316,180,9.337473201948237,9.337473201948237,253.0,240.42028985507247,160.0
5,9,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,238.0,183.1014492753623,119.0
6,9,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,240.2608695652174,140.0
7,9,69,404,120,413,129,408,124,9.337473201948237,9.337473201948237,253.0,201.47826086956522,130.0
9,9,69,440,380,449,389,444,384,9.337473201948237,9.337473201948237,253.0,195.46376811594203,142.0
11,9,69,449,462,458,471,453,466,9.337473201948237,9.337473201948237,253.0,195.15942028985506,91.0
12,9,69,497,450,506,459,501,454,9.337473201948237,9.337473201948237,254.0,252.7246376811594,232.0
13,9,69,441,572,450,581,445,576,9.337473201948237,9.337473201948237,254.0,251.79710144927537,210.0
14,9,69,495,565,504,574,499,569,9.337473201948237,9.337473201948237,254.0,253.33333333333334,253.0
15,9,69,326,709,335,718,330,713,9.337473201948237,9.337473201948237,205.0,167.20289855072463,104.0
16,9,69,574,490,583,499,578,494,9.337473201948237,9.337473201948237,214.0,174.2173913043478,122.0
17,9,69,610,490,619,499,614,494,9.337473201948237,9.337473201948237,216.0,177.85507246376812,138.0
18,9,69,612,586,621,595,616,590,9.337473201948237,9.337473201948237,254.0,248.92753623188406,213.0
19,9,69,611,651,620,660,615,655,9.337473201948237,9.337473201948237,80.0,53.7536231884058,20.0
20,9,69,591,787,600,796,595,791,9.337473201948237,9.337473201948237,156.0,127.42028985507247,78.0
26,9,69,610,733,619,742,614,737,9.337473201948237,9.337473201948237,228.0,171.79710144927537,114.0
30,9,69,240,867,249,876,244,871,9.337473201948237,9.337473201948237,32.0,22.840579710144926,14.0
32,9,69,380,853,389,862,384,857,9.337473201948237,9.337473201948237,35.0,22.797101449275363,13.0
33,9,69,377,943,386,952,381,947,9.337473201948237,9.337473201948237,35.0,21.492753623188406,12.0
35,9,69,628,58,637,67,632,62,9.337473201948237,9.337473201948237,253.0,230.30434782608697,175.0
36,9,69,735,96,744,105,739,100,9.337473201948237,9.337473201948237,225.0,158.768115942029,100.0
37,9,69,766,189,775,198,770,193,9.337473201948237,9.337473201948237,207.0,162.71014492753622,123.0
41,9,69,839,123,848,132,843,127,9.337473201948237,9.337473201948237,253.0,218.8840579710145,181.0
42,9,69,903,78,912,87,907,82,9.337473201948237,9.337473201948237,223.0,170.768115942029,108.0
43,9,69,887,194,896,203,891,198,9.337473201948237,9.337473201948237,85.0,58.34782608695652,31.0
44,9,69,929,135,938,144,933,139,9.337473201948237,9.337473201948237,87.0,68.28985507246377,34.0
45,9,69,137,924,146,933,141,928,9.337473201948237,9.337473201948237,28.0,15.594202898550725,6.0
46,9,69,60,959,69,968,64,963,9.337473201948237,9.337473201948237,32.0,19.202898550724637,9.0
47,9,69,310,990,319,999,314,994,9.337473201948237,9.337473201948237,38.0,23.420289855072465,12.0
48,9,69,30,51,39,60,34,55,9.337473201948237,9.337473201948237,253.0,214.9855072463768,180.0
51,9,69,210,966,219,975,214,970,9.337473201948237,9.337473201948237,39.0,22.144927536231883,10.0
52,9,69,463,59,472,68,467,63,9.337473201948237,9.337473201948237,254.0,244.85507246376812,143.0
53,9,69,975,19,984,28,979,23,9.337473201948237,9.337473201948237,236.0,165.43478260869566,112.0
54,9,69,980,287,989,296,984,291,9.337473201948237,9.337473201948237,113.0,81.42028985507247,62.0
59,9,69,714,533,723,542,718,537,9.337473201948237,9.337473201948237,17.0,9.869565217391305,3.0
60,9,69,706,669,715,678,710,673,9.337473201948237,9.337473201948237,136.0,97.65217391304348,46.0
61,9,69,723,761,732,770,727,765,9.337473201948237,9.337473201948237,254.0,253.97101449275362,253.0
62,9,69,762,837,771,846,766,841,9.337473201948237,9.337473201948237,254.0,254.0,254.0
63,9,69,798,696,807,705,802,700,9.337473201948237,9.337473201948237,254.0,253.85507246376812,253.0
64,9,69,877,768,886,777,881,772,9.337473201948237,9.337473201948237,147.0,124.94202898550725,89.0
65,9,69,903,841,912,850,907,845,9.337473201948237,9.337473201948237,151.0,118.57971014492753,78.0
66,9,69,967,728,976,737,971,732,9.337473201948237,9.337473201948237,148.0,112.95652173913044,77.0
67,9,69,983,862,992,871,987,866,9.337473201948237,9.337473201948237,169.0,129.43478260869566,94.0
68,9,69,927,639,936,648,931,643,9.337473201948237,9.337473201948237,252.0,180.7246376811594,138.0
72,9,69,872,484,881,493,876,488,9.337473201948237,9.337473201948237,253.0,216.15942028985506,73.0
73,9,69,895,471,904,480,899,475,9.337473201948237,9.337473201948237,253.0,219.7826086956522,117.0
74,9,69,883,432,892,441,887,436,9.337473201948237,9.337473201948237,195.0,166.31884057971016,142.0
75,9,69,914,451,923,460,918,455,9.337473201948237,9.337473201948237,120.0,85.3623188405797,39.0
79,9,69,814,39,823,48,818,43,9.337473201948237,9.337473201948237,34.0,23.6231884057971,11.0
