id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,20,69,63,133,72,142,67,137,9.337473201948237,9.337473201948237,243.0,213.7536231884058,176.0
2,20,69,144,82,153,91,148,86,9.337473201948237,9.337473201948237,235.0,198.02898550724638,143.0
3,20,69,132,210,141,219,136,214,9.337473201948237,9.337473201948237,253.0,244.20289855072463,200.0
4,20,69,312,170,321,179,316,174,9.337473201948237,9.337473201948237,253.0,207.0144927536232,111.0
5,20,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,216.0,166.95652173913044,117.0
6,20,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,235.47826086956522,138.0
7,20,69,409,110,418,119,413,114,9.337473201948237,9.337473201948237,253.0,206.2173913043478,115.0
9,20,69,447,380,456,389,451,384,9.337473201948237,9.337473201948237,221.0,165.71014492753622,75.0
11,20,69,446,461,455,470,450,465,9.337473201948237,9.337473201948237,253.0,175.65217391304347,76.0
12,20,69,499,464,508,473,503,468,9.337473201948237,9.337473201948237,254.0,253.71014492753622,253.0
13,20,69,427,601,436,610,431,605,9.337473201948237,9.337473201948237,254.0,251.66666666666666,213.0
14,20,69,499,561,508,570,503,565,9.337473201948237,9.337473201948237,254.0,238.53623188405797,134.0
15,20,69,192,602,201,611,196,606,9.337473201948237,9.337473201948237,234.0,181.33333333333334,136.0
16,20,69,570,490,579,499,574,494,9.337473201948237,9.337473201948237,167.0,132.56521739130434,85.0
17,20,69,619,508,628,517,623,512,9.337473201948237,9.337473201948237,227.0,176.1304347826087,122.0
18,20,69,606,592,615,601,610,596,9.337473201948237,9.337473201948237,253.0,227.94202898550725,115.0
19,20,69,609,652,618,661,613,656,9.337473201948237,9.337473201948237,81.0,45.028985507246375,21.0
20,20,69,587,786,596,795,591,790,9.337473201948237,9.337473201948237,142.0,110.82608695652173,84.0
28,20,69,605,726,614,735,609,730,9.337473201948237,9.337473201948237,202.0,150.8840579710145,59.0
29,20,69,622,751,631,760,626,755,9.337473201948237,9.337473201948237,190.0,139.0,65.0
30,20,69,241,870,250,879,245,874,9.337473201948237,9.337473201948237,32.0,22.420289855072465,13.0
32,20,69,373,864,382,873,377,868,9.337473201948237,9.337473201948237,35.0,24.72463768115942,12.0
33,20,69,354,930,363,939,358,934,9.337473201948237,9.337473201948237,32.0,15.594202898550725,7.0
35,20,69,650,88,659,97,654,92,9.337473201948237,9.337473201948237,253.0,199.47826086956522,107.0
36,20,69,728,95,737,104,732,99,9.337473201948237,9.337473201948237,185.0,132.9855072463768,80.0
37,20,69,760,202,769,211,764,206,9.337473201948237,9.337473201948237,209.0,173.47826086956522,103.0
41,20,69,832,146,841,155,836,150,9.337473201948237,9.337473201948237,212.0,160.0144927536232,112.0
42,20,69,897,74,906,83,901,78,9.337473201948237,9.337473201948237,253.0,198.66666666666666,154.0
43,20,69,880,207,889,216,884,211,9.337473201948237,9.337473201948237,114.0,74.84057971014492,36.0
44,20,69,929,146,938,155,933,150,9.337473201948237,9.337473201948237,93.0,65.7536231884058,32.0
45,20,69,133,914,142,923,137,918,9.337473201948237,9.337473201948237,25.0,15.942028985507246,7.0
46,20,69,65,954,74,963,69,958,9.337473201948237,9.337473201948237,29.0,18.3768115942029,7.0
47,20,69,330,982,339,991,334,986,9.337473201948237,9.337473201948237,37.0,23.753623188405797,13.0
48,20,69,20,60,29,69,24,64,9.337473201948237,9.337473201948237,253.0,211.5072463768116,155.0
50,20,69,146,6,155,15,150,10,9.337473201948237,9.337473201948237,203.0,140.55072463768116,90.0
51,20,69,199,978,208,987,203,982,9.337473201948237,9.337473201948237,31.0,19.434782608695652,12.0
52,20,69,464,47,473,56,468,51,9.337473201948237,9.337473201948237,253.0,238.69565217391303,182.0
53,20,69,971,20,980,29,975,24,9.337473201948237,9.337473201948237,209.0,145.07246376811594,95.0
54,20,69,980,292,989,301,984,296,9.337473201948237,9.337473201948237,74.0,57.971014492753625,40.0
55,20,69,567,17,576,26,571,21,9.337473201948237,9.337473201948237,210.0,138.08695652173913,103.0
59,20,69,713,516,722,525,717,520,9.337473201948237,9.337473201948237,20.0,11.028985507246377,5.0
