id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,11,69,63,133,72,142,67,137,9.337473201948237,9.337473201948237,242.0,200.05797101449275,163.0
2,11,69,149,82,158,91,153,86,9.337473201948237,9.337473201948237,237.0,193.52173913043478,144.0
3,11,69,142,213,151,222,146,217,9.337473201948237,9.337473201948237,242.0,213.07246376811594,177.0
4,11,69,312,176,321,185,316,180,9.337473201948237,9.337473201948237,253.0,242.7536231884058,198.0
5,11,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,228.0,180.05797101449275,113.0
6,11,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,244.94202898550725,164.0
7,11,69,403,117,412,126,407,121,9.337473201948237,9.337473201948237,253.0,202.2463768115942,129.0
9,11,69,440,380,449,389,444,384,9.337473201948237,9.337473201948237,244.0,195.47826086956522,132.0
11,11,69,449,462,458,471,453,466,9.337473201948237,9.337473201948237,253.0,179.5072463768116,70.0
12,11,69,499,449,508,458,503,453,9.337473201948237,9.337473201948237,254.0,251.66666666666666,206.0
13,11,69,439,573,448,582,443,577,9.337473201948237,9.337473201948237,254.0,252.30434782608697,217.0
14,11,69,496,565,505,574,500,569,9.337473201948237,9.337473201948237,254.0,253.02898550724638,239.0
15,11,69,291,663,300,672,295,667,9.337473201948237,9.337473201948237,195.0,168.231884057971,133.0
16,11,69,574,490,583,499,578,494,9.337473201948237,9.337473201948237,219.0,171.15942028985506,98.0
17,11,69,611,490,620,499,615,494,9.337473201948237,9.337473201948237,219.0,176.56521739130434,140.0
18,11,69,613,588,622,597,617,592,9.337473201948237,9.337473201948237,253.0,245.3768115942029,192.0
19,11,69,609,651,618,660,613,655,9.337473201948237,9.337473201948237,78.0,52.30434782608695,22.0
20,11,69,591,787,600,796,595,791,9.337473201948237,9.337473201948237,167.0,114.56521739130434,67.0
26,11,69,607,733,616,742,611,737,9.337473201948237,9.337473201948237,209.0,161.43478260869566,104.0
30,11,69,241,867,250,876,245,871,9.337473201948237,9.337473201948237,35.0,23.608695652173914,16.0
32,11,69,380,853,389,862,384,857,9.337473201948237,9.337473201948237,33.0,22.579710144927535,11.0
33,11,69,384,942,393,951,388,946,9.337473201948237,9.337473201948237,29.0,19.6231884057971,9.0
35,11,69,629,64,638,73,633,68,9.337473201948237,9.337473201948237,253.0,230.57971014492753,134.0
36,11,69,733,96,742,105,737,100,9.337473201948237,9.337473201948237,190.0,144.8695652173913,83.0
37,11,69,762,195,771,204,766,199,9.337473201948237,9.337473201948237,227.0,171.8840579710145,90.0
41,11,69,832,127,841,136,836,131,9.337473201948237,9.337473201948237,253.0,205.47826086956522,128.0
42,11,69,904,70,913,79,908,74,9.337473201948237,9.337473201948237,250.0,196.44927536231884,136.0
43,11,69,890,207,899,216,894,211,9.337473201948237,9.337473201948237,78.0,57.710144927536234,40.0
44,11,69,929,135,938,144,933,139,9.337473201948237,9.337473201948237,95.0,68.31884057971014,40.0
45,11,69,137,918,146,927,141,922,9.337473201948237,9.337473201948237,27.0,16.07246376811594,7.0
46,11,69,59,957,68,966,63,961,9.337473201948237,9.337473201948237,31.0,19.217391304347824,7.0
47,11,78,313,990,323,999,318,994,10.441534419118726,9.457055431575805,35.0,23.858974358974358,14.0
48,11,69,30,50,39,59,34,54,9.337473201948237,9.337473201948237,236.0,198.97101449275362,160.0
51,11,69,209,973,218,982,213,977,9.337473201948237,9.337473201948237,35.0,22.144927536231883,8.0
52,11,69,462,58,471,67,466,62,9.337473201948237,9.337473201948237,254.0,247.46376811594203,188.0
53,11,69,976,19,985,28,980,23,9.337473201948237,9.337473201948237,222.0,153.66666666666666,95.0
54,11,69,980,286,989,295,984,290,9.337473201948237,9.337473201948237,113.0,86.5072463768116,63.0
59,11,69,708,528,717,537,712,532,9.337473201948237,9.337473201948237,19.0,10.318840579710145,4.0
60,11,69,703,671,712,680,707,675,9.337473201948237,9.337473201948237,128.0,97.53623188405797,46.0
61,11,69,722,762,731,771,726,766,9.337473201948237,9.337473201948237,254.0,253.94202898550725,253.0
62,11,69,766,846,775,855,770,850,9.337473201948237,9.337473201948237,254.0,253.9855072463768,253.0
63,11,69,796,700,805,709,800,704,9.337473201948237,9.337473201948237,254.0,253.46376811594203,240.0
64,11,69,875,766,884,775,879,770,9.337473201948237,9.337473201948237,169.0,133.68115942028984,101.0
65,11,69,898,838,907,847,902,842,9.337473201948237,9.337473201948237,155.0,126.1159420289855,91.0
66,11,69,964,727,973,736,968,731,9.337473201948237,9.337473201948237,157.0,114.6231884057971,74.0
67,11,69,988,864,997,873,992,868,9.337473201948237,9.337473201948237,172.0,117.98550724637681,75.0
68,11,69,924,637,933,646,928,641,9.337473201948237,9.337473201948237,250.0,169.94202898550725,100.0
72,11,69,871,486,880,495,875,490,9.337473201948237,9.337473201948237,253.0,216.47826086956522,62.0
73,11,69,894,473,903,482,898,477,9.337473201948237,9.337473201948237,253.0,231.0144927536232,142.0
74,11,69,886,434,895,443,890,438,9.337473201948237,9.337473201948237,215.0,156.3913043478261,115.0
75,11,69,912,450,921,459,916,454,9.337473201948237,9.337473201948237,101.0,75.97101449275362,44.0
79,11,69,800,65,809,74,804,69,9.337473201948237,9.337473201948237,39.0,21.202898550724637,12.0
