id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,2,69,66,128,75,137,70,132,9.337473201948237,9.337473201948237,215.0,185.44927536231884,164.0
2,2,69,149,82,158,91,153,86,9.337473201948237,9.337473201948237,229.0,185.71014492753622,150.0
3,2,69,145,219,154,228,149,223,9.337473201948237,9.337473201948237,253.0,215.94202898550725,135.0
4,2,69,312,176,321,185,316,180,9.337473201948237,9.337473201948237,253.0,236.71014492753622,186.0
5,2,69,360,222,369,231,364,226,9.337473201948237,9.337473201948237,227.0,171.0,73.0
6,2,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,250.07246376811594,191.0
7,2,69,398,127,407,136,402,131,9.337473201948237,9.337473201948237,253.0,210.42028985507247,138.0
9,2,69,440,380,449,389,444,384,9.337473201948237,9.337473201948237,253.0,227.4927536231884,166.0
11,2,69,449,462,458,471,453,466,9.337473201948237,9.337473201948237,253.0,207.9855072463768,87.0
12,2,69,507,444,516,453,511,448,9.337473201948237,9.337473201948237,254.0,244.02898550724638,136.0
13,2,69,458,556,467,565,462,560,9.337473201948237,9.337473201948237,254.0,251.9855072463768,222.0
14,2,69,500,567,509,576,504,571,9.337473201948237,9.337473201948237,254.0,253.2753623188406,253.0
15,2,69,395,708,404,717,399,712,9.337473201948237,9.337473201948237,190.0,142.44927536231884,95.0
16,2,69,580,493,589,502,584,497,9.337473201948237,9.337473201948237,253.0,193.33333333333334,120.0
17,2,69,616,477,625,486,620,481,9.337473201948237,9.337473201948237,253.0,223.71014492753622,176.0
18,2,69,614,588,623,597,618,592,9.337473201948237,9.337473201948237,254.0,248.31884057971016,206.0
19,2,69,608,653,617,662,612,657,9.337473201948237,9.337473201948237,85.0,57.89855072463768,21.0
20,2,78,596,789,606,798,600,793,10.441534419118726,9.457055431575805,151.0,117.42307692307692,68.0
26,2,69,604,736,613,745,608,740,9.337473201948237,9.337473201948237,209.0,161.2463768115942,93.0
30,2,69,243,866,252,875,247,870,9.337473201948237,9.337473201948237,47.0,24.463768115942027,15.0
32,2,69,380,853,389,862,384,857,9.337473201948237,9.337473201948237,37.0,22.434782608695652,13.0
33,2,69,374,938,383,947,378,942,9.337473201948237,9.337473201948237,35.0,21.652173913043477,14.0
35,2,69,626,60,635,69,630,64,9.337473201948237,9.337473201948237,253.0,225.6231884057971,145.0
36,2,69,737,101,746,110,741,105,9.337473201948237,9.337473201948237,253.0,194.81159420289856,125.0
37,2,69,767,185,776,194,771,189,9.337473201948237,9.337473201948237,218.0,176.59420289855072,127.0
41,2,69,830,103,839,112,834,107,9.337473201948237,9.337473201948237,253.0,201.55072463768116,110.0
42,2,69,886,93,895,102,890,97,9.337473201948237,9.337473201948237,248.0,195.81159420289856,164.0
43,2,69,890,181,899,190,894,185,9.337473201948237,9.337473201948237,90.0,62.15942028985507,35.0
44,2,69,928,126,937,135,932,130,9.337473201948237,9.337473201948237,121.0,84.07246376811594,41.0
45,2,69,140,911,149,920,144,915,9.337473201948237,9.337473201948237,22.0,14.608695652173912,7.0
46,2,69,65,958,74,967,69,962,9.337473201948237,9.337473201948237,28.0,16.695652173913043,10.0
47,2,69,305,986,314,995,309,990,9.337473201948237,9.337473201948237,40.0,25.0,15.0
48,2,69,36,50,45,59,40,54,9.337473201948237,9.337473201948237,253.0,218.17391304347825,168.0
49,2,69,152,9,161,18,156,13,9.337473201948237,9.337473201948237,233.0,184.66666666666666,137.0
51,2,69,210,966,219,975,214,970,9.337473201948237,9.337473201948237,32.0,22.608695652173914,14.0
52,2,69,465,54,474,63,469,58,9.337473201948237,9.337473201948237,254.0,249.7536231884058,177.0
53,2,69,976,12,985,21,980,16,9.337473201948237,9.337473201948237,245.0,160.08695652173913,85.0
54,2,69,977,291,986,300,981,295,9.337473201948237,9.337473201948237,109.0,78.3913043478261,58.0
59,2,69,716,536,725,545,720,540,9.337473201948237,9.337473201948237,17.0,9.565217391304348,4.0
60,2,69,704,675,713,684,708,679,9.337473201948237,9.337473201948237,130.0,98.91304347826087,60.0
61,2,69,721,763,730,772,725,767,9.337473201948237,9.337473201948237,254.0,253.95652173913044,253.0
62,2,69,764,839,773,848,768,843,9.337473201948237,9.337473201948237,254.0,253.94202898550725,253.0
63,2,69,798,696,807,705,802,700,9.337473201948237,9.337473201948237,254.0,253.79710144927537,253.0
64,2,69,878,771,887,780,882,775,9.337473201948237,9.337473201948237,167.0,131.04347826086956,96.0
65,2,69,902,840,911,849,906,844,9.337473201948237,9.337473201948237,150.0,117.33333333333333,78.0
66,2,69,967,723,976,732,971,727,9.337473201948237,9.337473201948237,160.0,124.07246376811594,89.0
67,2,69,978,865,987,874,982,869,9.337473201948237,9.337473201948237,168.0,142.3913043478261,111.0
68,2,69,925,639,934,648,929,643,9.337473201948237,9.337473201948237,220.0,178.52173913043478,144.0
72,2,69,875,469,884,478,879,473,9.337473201948237,9.337473201948237,234.0,157.2173913043478,82.0
73,2,69,898,470,907,479,902,474,9.337473201948237,9.337473201948237,229.0,177.68115942028984,102.0
74,2,69,903,439,912,448,907,443,9.337473201948237,9.337473201948237,194.0,147.34782608695653,118.0
75,2,69,924,452,933,461,928,456,9.337473201948237,9.337473201948237,198.0,133.08695652173913,74.0
