id,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
1,1,27,69,63,138,72,147,67,142,9.337473201948237,9.337473201948237,253.0,229.84057971014494,189.0,0.012241529300808907,-0.06195054575800896,0.07702195644378662,-0.008424255065619946,0.0758715271949768,-0.027653023600578308,-0.0066096666269004345,0.19663719832897186,0.054194625467061996,-0.08904792368412018,-0.0571809820830822,-0.003863728139549494,-0.004972326103597879,0.03887759894132614,0.06901823729276657,0.014590856619179249,0.06726491451263428,-0.051037948578596115,-0.2359306961297989,-0.11038080602884293,-0.06554373353719711,-0.04273341968655586,-0.03015747293829918,0.1294194757938385,-0.10604150593280792,0.008698415011167526,0.12206760793924332,-0.028986576944589615,-0.11082223057746887,0.12867330014705658,-0.13350650668144226,-0.07807903736829758,-0.06212202459573746,-0.04441610723733902,-0.06655874848365784,0.04567161947488785,0.12279965728521347,0.07283362746238708,0.01590072363615036,-0.14135999977588654,0.03011944144964218,-0.02281997911632061,0.08339989930391312,0.03502245619893074,-0.14578957855701447,0.048585761338472366,0.061060816049575806,0.07218821346759796,-0.09158360958099365,-0.03533371910452843,0.04655581712722778,0.035210952162742615,0.14404362440109253,-0.051930926740169525,0.1050695925951004,-0.06634350121021271,-0.10061583667993546,0.08132985234260559,0.024402184411883354,-0.0026600616984069347,-0.04034862667322159,0.04377971962094307,-0.02910958230495453,-0.027380364015698433,-0.04444443807005882,-0.10669154673814774,-0.0033685124944895506,-0.14310096204280853,0.05052737891674042,0.013468578457832336,0.06530563533306122,-0.034429725259542465,0.0011293586576357484,-0.19366097450256348,-0.09987178444862366,0.048190776258707047,-0.07142731547355652,-0.02087615616619587,0.0172861460596323,-0.04629881680011749,0.08233944326639175,0.11548326164484024,0.05330303683876991,-0.051792725920677185,-0.08230675011873245,0.050135910511016846,-0.04886065796017647,0.09029709547758102,-0.026141922920942307,-0.0209968164563179,0.15941351652145386,-0.040980562567710876,-0.021173065528273582,0.1332196295261383,-0.09598177671432495,0.060133639723062515,0.10454514622688293,0.03150704503059387,-0.11506465822458267,-0.05714976415038109,-0.03386997431516647,0.08408614248037338,0.0027247117832303047,0.36031776666641235,-0.002130325883626938,0.09814457595348358,0.2552464008331299,-0.035910431295633316,-0.06385492533445358,0.028009282425045967,-0.07961930334568024,-0.05913509428501129,-0.02355131506919861,-0.05769731104373932,-0.1562495231628418,-0.08417892456054688,-0.01356615498661995,-0.04736834764480591,-0.022255614399909973,0.0977158173918724,-0.04392699524760246,-0.13775712251663208,0.026545068249106407,-0.05647808313369751,0.10301262140274048,0.09108101576566696,-0.11686567962169647,0.09480876475572586
2,2,27,69,144,82,153,91,148,86,9.337473201948237,9.337473201948237,244.0,199.42028985507247,148.0,0.0058167679235339165,-0.06942823529243469,0.10410803556442261,0.050960369408130646,0.06679598242044449,-0.011131244711577892,-0.021593354642391205,0.19475416839122772,0.05707554891705513,-0.08852225542068481,-0.07593236118555069,0.012295051477849483,0.01009818259626627,0.03068707138299942,-0.025801802054047585,0.058144181966781616,0.08202879875898361,-0.0276668481528759,-0.25304171442985535,-0.13525274395942688,-0.12126131355762482,-0.039689432829618454,0.017846915870904922,0.1279522031545639,-0.035292189568281174,0.0052051604725420475,0.05263281613588333,-0.04659852385520935,-0.0954974815249443,0.05083353444933891,-0.16231612861156464,-0.13643024861812592,-0.02826133742928505,-0.09482178092002869,-0.0005736348684877157,0.06787506490945816,0.11562085896730423,0.06011701002717018,-0.06078166887164116,-0.050330765545368195,0.03152135759592056,0.05315965786576271,0.049300216138362885,0.016328871250152588,-0.12130162864923477,-0.005618071183562279,0.15203775465488434,-0.0008642080938443542,-0.14823810756206512,-0.049745459109544754,-0.022828299552202225,-0.01786326803267002,0.11770273745059967,-0.09079162776470184,0.13278666138648987,-0.07788045704364777,-0.06559456884860992,0.035685647279024124,0.03786841034889221,-0.09263741970062256,-0.08047695457935333,-0.002941656159237027,-0.014444977045059204,-0.074355848133564,-0.07221944630146027,-0.07802186161279678,-0.04936952143907547,-0.10456792265176773,0.028570279479026794,0.08516029268503189,0.12694087624549866,-0.0005468311719596386,-0.0047367410734295845,-0.2186705619096756,-0.1537465751171112,0.030990656465291977,-0.11343514174222946,-0.0239027738571167,-0.046481385827064514,-0.07835850119590759,0.04945508763194084,0.08331910520792007,0.036277271807193756,-0.07549351453781128,-0.10871828347444534,0.06783872842788696,-0.022595416754484177,0.09892411530017853,-0.0015907528577372432,-0.0300678052008152,0.09495001286268234,-0.033097654581069946,-0.023227356374263763,0.08086924999952316,-0.09298776090145111,0.08466575294733047,0.05108296871185303,0.01213375385850668,-0.07752304524183273,0.01639801636338234,-0.039676204323768616,0.08236214518547058,-0.05963732302188873,0.3297656774520874,0.05674676597118378,0.09957107156515121,0.1913195252418518,-0.028194095939397812,-0.07682083547115326,0.07927451282739639,-0.04047558456659317,-0.04159681499004364,-0.061931412667036057,-0.07032725214958191,-0.1171126663684845,-0.1483764350414276,-0.012366457842290401,-0.0367971733212471,-0.00739920511841774,0.143118217587471,-0.04956125095486641,-0.16098804771900177,0.06919054687023163,-0.013128245249390602,0.14267690479755402,0.08769535273313522,-0.07053855061531067,0.036269936710596085
3,3,27,69,131,207,140,216,135,211,9.337473201948237,9.337473201948237,254.0,252.69565217391303,239.0,0.03892814368009567,-0.09470999240875244,0.08517026156187057,0.014340483583509922,0.05029957368969917,-0.016484491527080536,0.02260340191423893,0.20999778807163239,0.03657516464591026,-0.08983146399259567,-0.042981114238500595,-0.011202105320990086,-0.00882257055491209,0.05030558630824089,0.08686164766550064,0.014311411418020725,0.005260537378489971,-0.05507917329668999,-0.20729631185531616,-0.09090729802846909,-0.05155408754944801,0.004111504647880793,-0.018998706713318825,0.14995619654655457,-0.10962189733982086,0.018123751506209373,0.14904078841209412,-0.05740503966808319,-0.10163875669240952,0.13377246260643005,-0.15292324125766754,-0.0740121454000473,-0.09064307063817978,-0.0340849943459034,-0.09615098685026169,0.011363248340785503,0.08387570083141327,0.0676753968000412,0.041613802313804626,-0.14266037940979004,0.0452117957174778,-0.07264351099729538,0.057156167924404144,0.07943066209554672,-0.1704826056957245,0.06890058517456055,0.05351268872618675,0.07379460334777832,-0.042658329010009766,-0.048741161823272705,0.08340619504451752,0.05832338333129883,0.14571894705295563,-0.008544115349650383,0.09742160141468048,-0.10477576404809952,-0.0719747394323349,0.07170478999614716,0.012951329350471497,0.036337077617645264,-0.010512033477425575,0.0544993057847023,-0.01632879301905632,0.0394878163933754,-0.04728604853153229,-0.0754355788230896,0.01417857501655817,-0.1586030274629593,0.04590064287185669,-0.028665097430348396,0.030667534098029137,-0.07253662496805191,0.026941053569316864,-0.1726233810186386,-0.07342404872179031,0.03606991469860077,-0.05990630015730858,-0.03314840793609619,0.02569439262151718,-0.01875421591103077,0.08920443803071976,0.12807030975818634,0.04070742055773735,-0.04341660067439079,-0.060774873942136765,0.03649326413869858,-0.046768926084041595,0.08406086266040802,-0.03876470774412155,0.015089492313563824,0.1788749247789383,-0.04307841137051582,-0.05118450149893761,0.1624828279018402,-0.09389783442020416,0.06705600023269653,0.09267539530992508,0.0437958762049675,-0.13389776647090912,-0.07568447291851044,-0.052582450211048126,0.08808104693889618,0.03864641115069389,0.3194173574447632,-0.009092147462069988,0.13195765018463135,0.25648894906044006,-0.06450502574443817,-0.041123371571302414,-0.02368856780230999,-0.0878065750002861,-0.06425753235816956,-0.015970153734087944,-0.03710149601101875,-0.18639323115348816,-0.05162302404642105,-0.005697015672922134,-0.03796934708952904,-0.04870648682117462,0.040425460785627365,-0.02178288996219635,-0.09385475516319275,0.043050263077020645,-0.04397173225879669,0.0626000165939331,0.09623288363218307,-0.13561800122261047,0.09642376750707626
4,4,27,69,311,167,320,176,315,171,9.337473201948237,9.337473201948237,253.0,208.3768115942029,140.0,0.026017170399427414,-0.052778761833906174,0.04970621317625046,0.04079299792647362,0.06494922190904617,-0.002505025127902627,0.0026862090453505516,0.1959214210510254,0.06204460933804512,-0.12156638503074646,-0.06686689704656601,-0.012099485844373703,0.010439909063279629,-0.0035647316835820675,0.026296917349100113,0.05174177139997482,0.07874360680580139,-0.07077058404684067,-0.268886923789978,-0.11960633099079132,-0.033133912831544876,-0.07697649300098419,-0.03172785043716431,0.12689727544784546,-0.06491546332836151,0.0060195764526724815,0.09793359786272049,-0.05636458843946457,-0.08515839278697968,0.10626786202192307,-0.16769292950630188,-0.12362100183963776,-0.012253191322088242,-0.11650782078504562,-0.025500021874904633,0.07880152016878128,0.07678212225437164,0.12611271440982819,-0.06120320409536362,-0.11540405452251434,0.04114177078008652,0.05524943768978119,0.05378936231136322,0.05144701898097992,-0.12172204256057739,-0.022837918251752853,0.08599155396223068,0.08231597393751144,-0.15522456169128418,-0.03640041500329971,0.007678218185901642,-0.004779930226504803,0.12405426800251007,-0.08919095993041992,0.12225981801748276,-0.1049584373831749,-0.07066411525011063,0.05904722958803177,0.0395917072892189,-0.04009859636425972,-0.06576547771692276,0.01587499864399433,-0.014988970011472702,-0.05540148913860321,-0.026279106736183167,-0.13261030614376068,-0.0355079360306263,-0.14667591452598572,0.025906065478920937,0.07463338971138,0.10603069514036179,-0.05507849156856537,-0.03702692687511444,-0.18069061636924744,-0.15673165023326874,0.045512113720178604,-0.08618354052305222,-0.036185141652822495,-0.019078783690929413,-0.07770174741744995,0.04819628968834877,0.10367795825004578,0.012700268998742104,-0.08281252533197403,-0.078052818775177,0.06983839720487595,-0.08374650776386261,0.08062952011823654,-0.028828734531998634,-0.030816784128546715,0.16042378544807434,-0.022917933762073517,-0.04794341325759888,0.07485926896333694,-0.08052552491426468,0.05045090988278389,0.08049115538597107,0.041665732860565186,-0.05582096055150032,-0.018098726868629456,-0.02322065643966198,0.07761259377002716,-0.013492855243384838,0.3168565630912781,0.02648855373263359,0.0866350457072258,0.21687233448028564,-0.048614341765642166,-0.0508909747004509,0.056974753737449646,-0.05885607749223709,-0.04506513848900795,-0.05053398385643959,-0.035761646926403046,-0.1290641725063324,-0.11603954434394836,-0.0242775771766901,-0.05201907455921173,-0.028723789379000664,0.12652860581874847,-0.04091285169124603,-0.12847347557544708,0.04333717003464699,-0.028361206874251366,0.1146300807595253,0.10352938622236252,-0.10398613661527634,0.06550552695989609
5,5,27,69,353,225,362,234,357,229,9.337473201948237,9.337473201948237,192.0,152.57971014492753,104.0,0.007078488357365131,-0.03715192899107933,0.07068239897489548,0.0791507139801979,0.0942404493689537,0.01367963571101427,-0.054058801382780075,0.1311773955821991,0.07416358590126038,-0.09667757153511047,-0.055679723620414734,0.0353073887526989,0.04671698436141014,0.02096150442957878,-0.07378783822059631,0.09058678150177002,0.1440468281507492,-0.02641674317419529,-0.20815345644950867,-0.17543916404247284,-0.10974666476249695,-0.07346918433904648,0.03655232489109039,0.09579667448997498,-0.002172631211578846,-0.006878753192722797,-0.04063815623521805,-0.05902910605072975,-0.07910434156656265,0.03896603360772133,-0.1483597457408905,-0.1111871674656868,0.08204683661460876,-0.098470039665699,0.047615017741918564,0.09734237939119339,0.07414514571428299,0.059253234416246414,-0.11987870931625366,-0.0274033360183239,-0.019876891747117043,0.13960225880146027,-0.025387175381183624,-0.000445750163635239,-0.026345230638980865,-0.04796664044260979,0.13847750425338745,-0.028063807636499405,-0.2179267704486847,-0.07377411425113678,-0.03722311556339264,-0.02352086268365383,0.059823278337717056,-0.08687108010053635,0.1278511881828308,-0.0460653156042099,-0.08327031135559082,0.02104290761053562,0.06649648398160934,-0.15373803675174713,-0.07928916066884995,-0.067520871758461,0.002682448597624898,-0.12775692343711853,-0.06781578063964844,-0.07049655169248581,-0.07938738912343979,-0.061516858637332916,-0.004980770871043205,0.13760784268379211,0.17021584510803223,0.01548596192151308,-0.024367384612560272,-0.1523197889328003,-0.1598866581916809,0.03624170273542404,-0.12971509993076324,-0.014066376723349094,-0.07591300457715988,-0.11145322024822235,-0.038401320576667786,0.04422803595662117,0.01835266314446926,-0.12539105117321014,-0.04283703491091728,0.09410374611616135,-0.007267293520271778,0.0897938534617424,-0.004426684696227312,-0.07996413111686707,0.015547157265245914,-0.04020870104432106,-0.022201359272003174,-0.006413558963686228,-0.051860082894563675,0.018470393493771553,0.02534887008368969,-0.048697859048843384,-0.03184042125940323,0.07161569595336914,-0.033755697309970856,0.07335573434829712,-0.13125953078269958,0.23777690529823303,0.01955403760075569,0.00989658571779728,0.18495413661003113,0.026746321469545364,-0.08708587288856506,0.17845524847507477,-0.03610838204622269,-0.02766953408718109,-0.0589461550116539,-0.05930904299020767,-0.0589442141354084,-0.1906593292951584,-0.020470594987273216,-0.038968801498413086,-0.0002771388681139797,0.1700538843870163,-0.0378166064620018,-0.16256192326545715,0.05052950605750084,0.039823029190301895,0.15684427320957184,0.04862603545188904,0.03463556244969368,0.030162695795297623
6,6,27,69,427,187,436,196,431,191,9.337473201948237,9.337473201948237,254.0,234.8695652173913,168.0,0.02016240358352661,-0.08401091396808624,0.061869896948337555,0.03570735454559326,0.06310772150754929,-0.01248304732143879,0.028988031670451164,0.20664316415786743,0.029700182378292084,-0.07304413616657257,-0.03771219775080681,0.0110948970541358,0.042770374566316605,0.020382530987262726,0.027378244325518608,0.07417456060647964,0.04448931664228439,-0.034464772790670395,-0.22113411128520966,-0.08040983229875565,-0.05223329737782478,-0.044283345341682434,-0.00016451161354780197,0.14781732857227325,-0.08871044963598251,-0.0040695988573133945,0.10705482959747314,-0.07367268949747086,-0.10943105816841125,0.13818147778511047,-0.15635928511619568,-0.10176738351583481,-0.05637868121266365,-0.05740255117416382,-0.0750221461057663,0.008314540609717369,0.10458926856517792,0.06295843422412872,0.002839124295860529,-0.11103003472089767,0.03410102799534798,-0.020621491596102715,0.09482164680957794,0.062058646231889725,-0.15339617431163788,0.046301815658807755,0.04550723731517792,0.06100435182452202,-0.06742951273918152,-0.05342887341976166,0.07894837856292725,0.036092184484004974,0.12513719499111176,-0.03275839984416962,0.08581862598657608,-0.08787862956523895,-0.06294611841440201,0.05853752791881561,0.057210490107536316,-0.049369651824235916,-0.03505834937095642,-0.005777944345027208,0.006191594991832972,0.02136274427175522,-0.07816330343484879,-0.06459709256887436,0.004830646328628063,-0.16704212129116058,0.03254662826657295,-0.005456812679767609,0.09145006537437439,-0.056723810732364655,-0.01602027378976345,-0.1926773190498352,-0.10812941938638687,-0.0009194330777972937,-0.08793247491121292,-0.041599027812480927,0.006896753329783678,-0.059407543390989304,0.0717846006155014,0.07813617587089539,0.04278210923075676,-0.02440512180328369,-0.08163224905729294,0.04444598779082298,-0.06416415423154831,0.0683651939034462,-0.08100493252277374,0.025932468473911285,0.17131538689136505,-0.021020762622356415,-0.05548388138413429,0.14847411215305328,-0.08755120635032654,0.06722478568553925,0.07293031364679337,0.050913091748952866,-0.0963793471455574,-0.06636594980955124,-0.04997856542468071,0.07669957727193832,-0.00856392364948988,0.37404897809028625,0.014363653026521206,0.08578117936849594,0.25948503613471985,-0.04524636268615723,-0.07043318450450897,0.009945533238351345,-0.06881435215473175,-0.027425019070506096,-0.012784456834197044,-0.041301190853118896,-0.17809894680976868,-0.08103327453136444,-0.0184345580637455,-0.04844336211681366,-0.06098102405667305,0.08687559515237808,0.007551693823188543,-0.1371915340423584,0.05877485126256943,-0.02187332697212696,0.0736217051744461,0.08215387910604477,-0.13744483888149261,0.13027414679527283
7,7,27,69,409,110,418,119,413,114,9.337473201948237,9.337473201948237,253.0,192.08695652173913,129.0,0.011162814684212208,-0.08166630566120148,0.08280956000089645,0.037221889942884445,0.10758806765079498,0.01741422899067402,0.015285476110875607,0.17168845236301422,0.07118789851665497,-0.0934545174241066,-0.03945928066968918,0.020058006048202515,0.054307591170072556,-0.029408451169729233,0.005863057915121317,0.07688811421394348,0.08876655250787735,-0.07949113100767136,-0.21126465499401093,-0.13919244706630707,-0.07658115029335022,-0.05509154498577118,-0.014321325346827507,0.13013459742069244,-0.05503617972135544,-0.03252748027443886,0.08034371584653854,-0.04484712332487106,-0.08940459787845612,0.1065584197640419,-0.18722659349441528,-0.1194641962647438,0.004742175806313753,-0.1019158586859703,0.04167532920837402,0.06188831850886345,0.1140822172164917,0.07339891046285629,-0.07177107036113739,-0.07828941941261292,0.04392354190349579,0.10618317127227783,0.0119107561185956,0.018817907199263573,-0.04278954863548279,0.013782594352960587,0.08911752700805664,0.04945133253931999,-0.16108974814414978,-0.04784043878316879,0.0010878443717956543,0.00033600046299397945,0.10546091943979263,-0.07573200762271881,0.07289426773786545,-0.07845868915319443,-0.09239020198583603,0.014545152895152569,0.06077541410923004,-0.10653604567050934,-0.026456153020262718,-0.0365196093916893,0.005848755594342947,-0.06431008130311966,-0.04962446540594101,-0.10791807621717453,-0.07924173027276993,-0.15526264905929565,0.058665815740823746,0.06535526365041733,0.08509895950555801,-0.014782123267650604,0.007201511412858963,-0.12540467083454132,-0.17322975397109985,0.05559958145022392,-0.12288195639848709,-0.024507077410817146,-0.03921574726700783,-0.08601103723049164,0.007363124284893274,0.07183040678501129,0.0527762807905674,-0.09179488569498062,-0.07208948582410812,0.05848182737827301,-0.06889176368713379,0.058861128985881805,-0.059770382940769196,-0.029896223917603493,0.0975828692317009,-0.014460577629506588,-0.02481045387685299,0.06710594892501831,-0.061578039079904556,0.061619363725185394,0.0479600727558136,0.009039685130119324,-0.05583108589053154,-0.017817122861742973,-0.006090532522648573,0.07155195623636246,-0.05105670168995857,0.318774938583374,-0.00561462203040719,0.05011386424303055,0.3007759153842926,-0.014260402880609035,-0.054820433259010315,0.08865150809288025,-0.06739845871925354,-0.007611594628542662,-0.11720023304224014,-0.09162227064371109,-0.15331178903579712,-0.14597144722938538,-0.03725568577647209,-0.03716212511062622,-0.015039048157632351,0.11926388740539551,-0.059584807604551315,-0.152663454413414,0.07149996608495712,0.036005232483148575,0.1372826099395752,0.09100787341594696,-0.03674003481864929,0.10455019772052765
9,9,27,69,450,375,459,384,454,379,9.337473201948237,9.337473201948237,224.0,166.4927536231884,83.0,0.02110268548130989,-0.033418796956539154,0.06573701649904251,0.043621014803647995,0.08588376641273499,0.018231963738799095,-0.05863208323717117,0.15075565874576569,0.10638134926557541,-0.09903310984373093,-0.03415420651435852,0.05758281424641609,0.024692652747035027,0.039895836263895035,-0.06030423939228058,0.059129029512405396,0.12463671714067459,-0.013991158455610275,-0.23438279330730438,-0.18523572385311127,-0.07987719774246216,-0.07887616753578186,0.03707145154476166,0.07238958775997162,-0.00994753185659647,-0.004901960492134094,0.02517058327794075,-0.057501696050167084,-0.11604008823633194,0.040645185858011246,-0.1696396768093109,-0.1326100081205368,0.028500549495220184,-0.06972337514162064,-0.004294133745133877,0.10406610369682312,0.10509996116161346,0.037602003663778305,-0.08060847967863083,-0.0343649685382843,-0.012516360729932785,0.12033981829881668,0.044767361134290695,0.011993220075964928,-0.09971108287572861,-0.032675862312316895,0.15651768445968628,-0.03773896023631096,-0.16568343341350555,-0.04887985810637474,-0.012664014473557472,-0.03990240767598152,0.07150223851203918,-0.11554205417633057,0.15005455911159515,-0.07636550813913345,-0.07005325704813004,0.019182566553354263,0.05846850201487541,-0.1234101951122284,-0.09405823051929474,-0.059178512543439865,0.029234355315566063,-0.12177741527557373,-0.06778231263160706,-0.08373129367828369,-0.09619506448507309,-0.06298599392175674,0.06055638939142227,0.08472530543804169,0.16973279416561127,0.028676386922597885,-0.06133200600743294,-0.14105473458766937,-0.1419587880373001,0.059332605451345444,-0.12216203659772873,-0.047513436526060104,-0.07855130732059479,-0.11873931437730789,0.005656036082655191,0.03938734903931618,0.03485559672117233,-0.10242079943418503,-0.04721706360578537,0.08263885974884033,-0.038642432540655136,0.058794308453798294,-0.05952988192439079,-0.08869361877441406,0.06428926438093185,-0.04210015386343002,0.006096772383898497,0.014755179174244404,-0.06863091140985489,0.05516543239355087,0.06194785237312317,-0.042894307523965836,-0.09304677695035934,0.018861616030335426,-0.002730346517637372,0.06900866329669952,-0.06683799624443054,0.31348925828933716,-0.0049391016364097595,0.027724001556634903,0.17378605902194977,-0.0042640469036996365,-0.09759721159934998,0.14150157570838928,-0.05246775969862938,-0.002831709338352084,-0.07331831753253937,-0.0691392719745636,-0.06862690299749374,-0.15595705807209015,-0.014725505374372005,-0.04302908107638359,-0.01478023175150156,0.15870697796344757,-0.036647338420152664,-0.1599905788898468,0.046934574842453,0.011094065383076668,0.15193875133991241,0.06274911016225815,0.027576804161071777,0.03129999712109566
11,11,27,69,449,459,458,468,453,463,9.337473201948237,9.337473201948237,253.0,178.8840579710145,80.0,0.025333473458886147,-0.08619590848684311,0.04651496186852455,0.04287262260913849,0.07325073331594467,-0.03617480397224426,0.025756092742085457,0.21062922477722168,0.08989913761615753,-0.10079122334718704,-0.09763114899396896,-0.0547085776925087,0.04952035844326019,0.04107813164591789,0.05032704770565033,0.03385048359632492,0.07773330062627792,-0.05899086967110634,-0.26408421993255615,-0.1267090141773224,-0.0808040127158165,-0.04246613010764122,0.006887832190841436,0.11953873187303543,-0.048001356422901154,0.07638509571552277,0.11624561995267868,-0.03924007713794708,-0.07989489287137985,0.1290690004825592,-0.19250980019569397,-0.09692280739545822,-0.030951933935284615,-0.07748434692621231,-0.005688325967639685,-0.004962630104273558,0.06830080598592758,0.0381610281765461,-0.014876889996230602,-0.09952244907617569,0.05031764507293701,0.08646215498447418,0.03658068925142288,0.03650575503706932,-0.10777555406093597,0.05162632092833519,0.09249630570411682,0.02310558594763279,-0.12669970095157623,-0.12842242419719696,-0.01601741462945938,0.014623492956161499,0.09815236926078796,0.0008465747232548892,0.1651408076286316,-0.08652038127183914,-0.11229108273983002,0.07724698632955551,0.055793773382902145,-0.007226115092635155,-0.042772576212882996,0.014991539530456066,7.47895537642762e-05,-0.029668627306818962,-0.06916957348585129,-0.11476941406726837,-0.07057186216115952,-0.09663965553045273,0.02561117336153984,0.04690384119749069,0.08659898489713669,-0.05330713465809822,0.027839863672852516,-0.1665976196527481,-0.13386957347393036,0.08198264986276627,-0.11839234828948975,-0.05344117805361748,-0.018191711977124214,-0.04841827228665352,0.028023863211274147,0.11105180531740189,0.0633062869310379,-0.11078047007322311,-0.07756531983613968,0.08354491740465164,-0.06296869367361069,0.11257729679346085,-0.06103980541229248,-0.02632240764796734,0.1209183856844902,-0.03029264137148857,-0.021578297019004822,0.039173245429992676,-0.09281685203313828,0.018680186942219734,0.08639965206384659,-0.022484397515654564,-0.08051765710115433,0.01598164811730385,-0.046903468668460846,0.07945418357849121,-0.04303736612200737,0.28321388363838196,-0.02547338418662548,0.1010923981666565,0.2277199923992157,0.002343940082937479,-0.06686185300350189,0.04482638090848923,-0.0701313242316246,-0.042186278849840164,-0.017977382987737656,-0.08435024321079254,-0.16564908623695374,-0.1388188749551773,-0.03272054344415665,-0.02593717910349369,0.020072590559720993,0.12796887755393982,-0.03889455646276474,-0.16495858132839203,0.08155899494886398,0.024610372260212898,0.12126024067401886,0.0729186162352562,-0.06923973560333252,0.05252627283334732
12,12,27,69,502,477,511,486,506,481,9.337473201948237,9.337473201948237,254.0,249.2463768115942,190.0,0.024659454822540283,-0.10114791244268417,0.08626038581132889,0.025855788961052895,0.05524136498570442,-0.016316423192620277,0.016774138435721397,0.21204610168933868,0.042481679469347,-0.08806337416172028,-0.03971920162439346,0.004904753994196653,-0.012158389203250408,0.03499335050582886,0.08129062503576279,0.017272621393203735,0.022472400218248367,-0.06307391077280045,-0.1950148046016693,-0.09191179275512695,-0.06644842773675919,0.020067304372787476,-0.024680664762854576,0.13456320762634277,-0.10545182228088379,0.007316103670746088,0.13976064324378967,-0.0694613978266716,-0.10080712288618088,0.12789194285869598,-0.1385234147310257,-0.07001756876707077,-0.08698917180299759,-0.02914620004594326,-0.10785272717475891,0.021849801763892174,0.08877772092819214,0.07449045777320862,0.034422554075717926,-0.1529509574174881,0.013495689257979393,-0.08839598298072815,0.05586334317922592,0.08815343677997589,-0.1923314481973648,0.06252263486385345,0.044110894203186035,0.07580649107694626,-0.025218289345502853,-0.05321000888943672,0.07661013305187225,0.053105391561985016,0.13702651858329773,-0.019983671605587006,0.10443359613418579,-0.0978599488735199,-0.0972556322813034,0.04586305096745491,0.020970679819583893,0.03294800966978073,-0.028953472152352333,0.058852195739746094,-0.02382436767220497,0.02604423090815544,-0.056967951357364655,-0.06818217784166336,0.015158819034695625,-0.15945222973823547,0.06042446568608284,-0.021807096898555756,0.03347298130393028,-0.05140642449259758,0.04004044085741043,-0.18701604008674622,-0.07429727166891098,0.04861687868833542,-0.03667018935084343,-0.029367445036768913,0.012117423117160797,-0.005450627766549587,0.09159481525421143,0.12185810506343842,0.04634103551506996,-0.03916703537106514,-0.07195974141359329,0.032526642084121704,-0.056285228580236435,0.07453617453575134,-0.05042346194386482,0.009697158820927143,0.17452457547187805,-0.05105157569050789,-0.04912714660167694,0.16549114882946014,-0.08602215349674225,0.08807007223367691,0.09896362572908401,0.05775635316967964,-0.134581059217453,-0.09255646169185638,-0.05087566003203392,0.09008052945137024,0.05534358322620392,0.31719502806663513,-0.0073355622589588165,0.13703317940235138,0.25027143955230713,-0.06514029204845428,-0.02185150235891342,-0.030171018093824387,-0.056186191737651825,-0.07178724557161331,-0.020911911502480507,-0.04734049737453461,-0.18142953515052795,-0.027242500334978104,-0.002726117381826043,-0.04202732816338539,-0.051896482706069946,0.04432975873351097,-0.02717466652393341,-0.08555589616298676,0.037417929619550705,-0.04287475347518921,0.0610387958586216,0.10276037454605103,-0.13682565093040466,0.09193897247314453
