val/loss,val/acc,val/prec,val/rec,val/preds_sum,val/targets_sum,val/acc_best,val/loss_best,epoch,step,train/loss,train/acc,train/prec,train/rec,train/preds_sum,train/targets_sum,train/acc_best,train/loss_best,test/loss,test/acc,test/prec,test/rec,test/preds_sum,test/targets_sum,test/TP_epoch,test/FP_epoch,test/TN_epoch,test/FN_epoch,test/acc_epoch,test/prec_epoch,test/rec_epoch,test/preds_sum_epoch,test/targets_sum_epoch
0.16273151338100433,0.11737843602895737,0.0,0.0,0.0,392.0,0.22961875796318054,0.16273151338100433,0,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,21,0.18447400629520416,0.13285577297210693,0.0,0.0,0.0,442.3636474609375,0.13285577297210693,0.18447400629520416,,,,,,,,,,,,,,,
0.16340366005897522,0.11737843602895737,0.0,0.0,0.0,392.0,0.22961875796318054,0.16273151338100433,1,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,43,0.18629083037376404,0.13519419729709625,0.0,0.0,0.0,442.3636474609375,0.13519419729709625,0.18447400629520416,,,,,,,,,,,,,,,
0.16135476529598236,0.11737843602895737,0.0,0.0,0.0,392.0,0.22961875796318054,0.16135476529598236,2,65,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,65,0.17793001234531403,0.13554762303829193,0.0,0.0,0.0,442.3636474609375,0.13554762303829193,0.17793001234531403,,,,,,,,,,,,,,,
0.16416718065738678,0.7687065005302429,0.7720010280609131,0.911518394947052,319.8333435058594,392.0,0.7687065005302429,0.16135476529598236,3,87,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,87,0.16816440224647522,0.19792214035987854,0.0714949443936348,0.224772110581398,24.045454025268555,442.3636474609375,0.19792214035987854,0.16816440224647522,,,,,,,,,,,,,,,
0.1398901343345642,0.5214377045631409,0.43935441970825195,1.0,158.3333282470703,392.0,0.7687065005302429,0.1398901343345642,4,109,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4,109,0.14671145379543304,0.619849681854248,0.5740145444869995,0.9762335419654846,261.81817626953125,442.3636474609375,0.619849681854248,0.14671145379543304,,,,,,,,,,,,,,,
0.12567324936389923,0.5836846232414246,0.5128793120384216,1.0,190.1666717529297,392.0,0.7687065005302429,0.12567324936389923,5,131,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5,131,0.14206217229366302,0.5266534090042114,0.45810383558273315,0.9912170171737671,206.9545440673828,442.3636474609375,0.619849681854248,0.14206217229366302,,,,,,,,,,,,,,,
0.1136612519621849,0.6769953370094299,0.6119472980499268,1.0,227.5,392.0,0.7687065005302429,0.1136612519621849,6,153,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6,153,0.12985935807228088,0.5780000686645508,0.5157124996185303,0.9933978915214539,231.36363220214844,442.3636474609375,0.619849681854248,0.12985935807228088,,,,,,,,,,,,,,,
0.031284913420677185,0.9290458559989929,0.9118016362190247,1.0,352.8333435058594,392.0,0.9290458559989929,0.031284913420677185,7,175,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,175,0.1032709851861,0.6994549036026001,0.6567909717559814,0.9916267395019531,291.9090881347656,442.3636474609375,0.6994549036026001,0.1032709851861,,,,,,,,,,,,,,,
0.016558917239308357,0.9719004034996033,0.9634931683540344,1.0,374.1666564941406,392.0,0.9719004034996033,0.016558917239308357,8,197,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,197,0.05058105289936066,0.8817514181137085,0.8657516837120056,0.9959636926651001,383.5454406738281,442.3636474609375,0.8817514181137085,0.05058105289936066,,,,,,,,,,,,,,,
