id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
2,26,109,109,33,120,44,114,38,11.783988514976622,11.783988514976622,34441.0,34060.40366972477,33770.0
8,26,158,156,30,170,43,162,36,14.677977993398258,13.694681588027827,33955.0,33711.06329113924,33491.0
12,26,288,14,76,37,91,25,83,24.62522526950082,14.9500937131269,34454.0,34063.427083333336,33367.0
21,26,35,83,108,90,113,86,110,8.0,5.656854249492381,34015.0,33877.2,33733.0
23,26,69,122,92,131,101,126,96,9.337473201948237,9.337473201948237,34016.0,33777.811594202896,33536.0
24,26,203,81,147,98,161,89,154,17.961575713028974,14.387403077677913,34033.0,33799.4039408867,33659.0
29,26,69,116,181,125,190,120,185,9.337473201948237,9.337473201948237,33726.0,33591.115942028984,33476.0
31,26,66,147,180,157,187,152,183,10.971036248396793,7.691002220225602,33661.0,33560.318181818184,33460.0
34,26,78,158,121,168,130,162,125,10.441534419118726,9.457055431575805,33861.0,33678.07692307692,33460.0
35,26,45,179,164,186,171,182,167,7.542472332656507,7.542472332656507,33956.0,33814.22222222222,33677.0
38,26,109,213,123,224,134,218,128,11.783988514976622,11.783988514976622,34166.0,33974.422018348625,33784.0
39,26,120,226,169,237,181,231,174,12.909944487358056,11.865917579353061,34189.0,33930.75833333333,33740.0
46,26,120,72,237,83,249,77,242,12.909944487358056,11.865917579353061,33978.0,33775.10833333333,33452.0
50,26,208,19,238,34,254,26,246,16.779107888635245,15.796786430741587,34154.0,33840.63942307692,33538.0
57,26,145,155,256,168,269,161,262,13.57482456862576,13.57482456862576,33278.0,33237.68275862069,33170.0
63,26,69,201,226,210,235,205,230,9.337473201948237,9.337473201948237,33182.0,33155.59420289855,33116.0
69,26,69,140,298,149,307,144,302,9.337473201948237,9.337473201948237,33297.0,33246.85507246377,33199.0
70,26,70,132,216,141,225,136,220,10.364775512695461,8.574856457417006,33187.0,33158.857142857145,33111.0
75,26,78,333,186,342,196,337,190,10.441534419118726,9.457055431575805,33895.0,33701.756410256414,33603.0
76,26,120,280,205,291,217,285,210,12.909944487358056,11.865917579353061,33854.0,33723.458333333336,33547.0
85,26,45,303,249,310,256,306,252,7.542472332656507,7.542472332656507,34071.0,33968.84444444445,33829.0
86,26,69,322,266,331,275,326,270,9.337473201948237,9.337473201948237,33953.0,33792.52173913043,33633.0
89,26,69,388,176,397,185,392,180,9.337473201948237,9.337473201948237,33987.0,33815.31884057971,33622.0
90,26,100,362,231,372,243,366,236,12.687067247663961,9.991912962653968,33985.0,33802.59,33557.0
97,26,69,437,78,446,87,441,82,9.337473201948237,9.337473201948237,34918.0,34712.637681159424,34056.0
98,26,69,449,70,458,79,453,74,9.337473201948237,9.337473201948237,34695.0,34449.289855072464,34229.0
104,26,249,543,15,560,32,551,23,17.809342794248536,17.809342794248536,34050.0,33629.17670682731,33048.0
105,26,193,503,168,518,183,510,175,15.675465136763439,15.675465136763439,33187.0,33151.25906735751,33105.0
109,26,193,562,162,577,177,569,169,15.675465136763439,15.675465136763439,33219.0,33164.668393782384,33128.0
114,26,45,637,129,644,136,640,132,7.542472332656507,7.542472332656507,33784.0,33697.555555555555,33547.0
116,26,45,610,140,617,147,613,143,7.542472332656507,7.542472332656507,33938.0,33800.24444444444,33636.0
125,26,69,592,27,601,36,596,31,9.337473201948237,9.337473201948237,33890.0,33767.86956521739,33544.0
126,26,45,611,58,618,65,614,61,7.542472332656507,7.542472332656507,33987.0,33860.02222222222,33740.0
128,26,78,548,232,558,241,552,236,10.441534419118726,9.457055431575805,34359.0,34178.53846153846,33976.0
129,26,145,513,280,526,293,519,286,13.57482456862576,13.57482456862576,34363.0,34129.70344827586,33887.0
130,26,266,673,19,691,36,682,27,18.912541091199664,17.928848513570426,33859.0,33590.24812030075,33233.0
133,26,145,651,171,664,184,657,177,13.57482456862576,13.57482456862576,33714.0,33600.30344827586,33446.0
134,26,238,665,98,680,116,672,106,19.002874616685734,15.991594430730627,33988.0,33779.6512605042,33554.0
139,26,109,658,5,669,16,663,10,11.783988514976622,11.783988514976622,34098.0,33787.45871559633,33591.0
144,26,45,621,187,628,194,624,190,7.542472332656507,7.542472332656507,33084.0,33064.26666666667,33046.0
146,26,45,649,214,656,221,652,217,7.542472332656507,7.542472332656507,33080.0,33065.91111111111,33045.0
152,26,45,613,244,620,251,616,247,7.542472332656507,7.542472332656507,33093.0,33073.6,33049.0
154,26,45,579,289,586,296,582,292,7.542472332656507,7.542472332656507,33106.0,33081.48888888889,33047.0
164,26,45,657,277,664,284,660,280,7.542472332656507,7.542472332656507,33277.0,33229.51111111111,33196.0
165,26,59,620,312,629,319,624,315,9.825597838368713,7.653513649719367,33218.0,33179.57627118644,33138.0
174,26,69,671,314,680,323,675,318,9.337473201948237,9.337473201948237,33167.0,33135.014492753624,33103.0
176,26,69,38,305,47,314,42,309,9.337473201948237,9.337473201948237,33197.0,33155.95652173913,33117.0
179,26,69,90,336,99,345,94,340,9.337473201948237,9.337473201948237,33403.0,33323.14492753623,33239.0
181,26,69,110,324,119,333,114,328,9.337473201948237,9.337473201948237,33406.0,33363.23188405797,33300.0
185,26,45,44,350,51,357,47,353,7.542472332656507,7.542472332656507,33530.0,33468.177777777775,33404.0
187,26,45,70,326,77,333,73,329,7.542472332656507,7.542472332656507,33446.0,33336.2,33185.0
