id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
4,71,109,111,33,122,44,116,38,11.783988514976622,11.783988514976622,34413.0,34057.733944954125,33782.0
5,71,109,66,45,77,56,71,50,11.783988514976622,11.783988514976622,34208.0,33980.091743119265,33605.0
10,71,272,169,27,190,44,179,35,23.205821248827895,14.985525841121552,33987.0,33743.65073529412,33291.0
11,71,145,142,58,155,71,148,64,13.57482456862576,13.57482456862576,34191.0,33810.92413793103,33497.0
16,71,181,46,74,62,88,53,81,17.97520054098529,12.833301865573143,34388.0,34110.756906077346,33759.0
21,71,78,76,113,86,122,80,117,10.441534419118726,9.457055431575805,33881.0,33693.64102564102,33533.0
23,71,145,114,84,127,97,120,90,13.57482456862576,13.57482456862576,34062.0,33829.41379310345,33529.0
26,71,145,83,141,96,154,89,147,13.57482456862576,13.57482456862576,34025.0,33781.0,33573.0
27,71,120,50,169,62,180,56,174,12.909944487358056,11.865917579353061,34157.0,33898.74166666667,33567.0
29,71,120,113,170,124,182,118,176,12.909944487358056,11.865917579353061,33896.0,33753.51666666667,33562.0
31,71,109,153,155,164,166,158,160,11.783988514976622,11.783988514976622,33764.0,33640.321100917434,33489.0
34,71,69,175,130,184,139,179,134,9.337473201948237,9.337473201948237,34399.0,34144.782608695656,33945.0
35,71,78,201,171,210,181,205,176,10.441534419118726,9.457055431575805,34195.0,33970.55128205128,33721.0
41,71,145,206,103,219,116,212,109,13.57482456862576,13.57482456862576,34169.0,33927.489655172416,33695.0
42,71,109,253,119,264,130,258,124,11.783988514976622,11.783988514976622,33951.0,33761.76146788991,33571.0
43,71,145,253,182,266,195,259,188,13.57482456862576,13.57482456862576,34147.0,33884.503448275864,33553.0
45,71,131,224,155,235,168,229,161,14.040290986741208,11.933658858055983,34060.0,33825.21374045801,33572.0
48,71,109,44,234,55,245,49,239,11.783988514976622,11.783988514976622,34073.0,33870.89908256881,33503.0
49,71,109,65,262,76,273,70,267,11.783988514976622,11.783988514976622,34370.0,33846.08256880734,33166.0
50,71,145,22,196,35,209,28,202,13.57482456862576,13.57482456862576,34278.0,33925.06206896552,33601.0
54,71,109,96,263,107,274,101,268,11.783988514976622,11.783988514976622,33300.0,33240.064220183485,33163.0
56,71,91,150,294,161,304,155,299,11.684869414488903,9.868890236480865,33377.0,33312.61538461538,33230.0
58,71,69,105,240,114,249,109,244,9.337473201948237,9.337473201948237,33463.0,33267.333333333336,33070.0
60,71,69,164,244,173,253,168,248,9.337473201948237,9.337473201948237,33369.0,33324.30434782609,33269.0
64,71,45,224,212,231,219,227,215,7.542472332656507,7.542472332656507,33198.0,33176.35555555556,33143.0
68,71,25,144,207,149,212,146,209,5.656854249492381,5.656854249492381,33141.0,33119.56,33103.0
