id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,0,313,97,10,119,31,106,21,27.171373326790413,16.31485876309005,34437.0,34037.1214057508,33141.0
20,0,145,102,113,115,126,108,119,13.57482456862576,13.57482456862576,33765.0,33587.54482758621,33340.0
24,0,145,67,138,80,151,73,144,13.57482456862576,13.57482456862576,33800.0,33645.98620689655,33516.0
28,0,193,101,164,116,179,108,171,15.675465136763439,15.675465136763439,33698.0,33573.849740932645,33442.0
32,0,109,135,134,146,145,140,139,11.783988514976622,11.783988514976622,33672.0,33523.963302752294,33390.0
36,0,249,203,147,220,164,211,155,17.809342794248536,17.809342794248536,34458.0,34113.08032128514,33763.0
46,0,109,63,231,74,242,68,236,11.783988514976622,11.783988514976622,34304.0,34041.64220183486,33327.0
50,0,109,24,253,35,264,29,258,11.783988514976622,11.783988514976622,34011.0,33827.04587155963,33655.0
52,0,145,140,269,153,282,146,275,13.57482456862576,13.57482456862576,33143.0,33118.096551724135,33092.0
61,0,69,183,221,192,230,187,225,9.337473201948237,9.337473201948237,33154.0,33121.434782608696,33088.0
73,0,109,305,207,316,218,310,212,11.783988514976622,11.783988514976622,34318.0,34088.59633027523,33885.0
83,0,78,301,253,311,262,306,257,10.441534419118726,9.457055431575805,34291.0,34177.91025641026,33942.0
87,0,69,342,246,351,255,346,250,9.337473201948237,9.337473201948237,34213.0,33992.92753623189,33802.0
97,0,45,430,87,437,94,433,90,7.542472332656507,7.542472332656507,36863.0,36400.35555555556,34350.0
98,0,78,455,78,465,87,460,82,10.441534419118726,9.457055431575805,36863.0,35752.88461538462,33671.0
99,0,193,420,21,435,36,427,28,15.675465136763439,15.675465136763439,33467.0,33370.17616580311,33235.0
104,0,249,563,22,580,39,571,30,17.809342794248536,17.809342794248536,33807.0,33585.23694779116,33308.0
105,0,193,519,153,534,168,526,160,15.675465136763439,15.675465136763439,33218.0,33173.78756476684,33113.0
109,0,145,568,155,581,168,574,161,13.57482456862576,13.57482456862576,33205.0,33164.96551724138,33130.0
113,0,109,627,161,638,172,632,166,11.783988514976622,11.783988514976622,33765.0,33648.59633027523,33543.0
123,0,145,614,18,627,31,620,24,13.57482456862576,13.57482456862576,33763.0,33579.94482758621,33421.0
127,0,93,0,12,9,23,4,17,12.14960506460216,9.92700844107635,33045.0,33028.6129032258,33009.0
128,0,69,539,241,548,250,543,245,9.337473201948237,9.337473201948237,34349.0,33969.17391304348,33754.0
129,0,145,538,272,551,285,544,278,13.57482456862576,13.57482456862576,34363.0,34111.41379310345,33818.0
130,0,193,659,27,674,42,666,34,15.675465136763439,15.675465136763439,33881.0,33738.42487046632,33404.0
131,0,266,665,167,682,185,673,176,18.912541091199664,17.928848513570426,33815.0,33620.31203007519,33363.0
143,0,45,619,213,626,220,622,216,7.542472332656507,7.542472332656507,33090.0,33059.311111111114,33041.0
151,0,45,602,258,609,265,605,261,7.542472332656507,7.542472332656507,33095.0,33058.62222222222,33034.0
162,0,45,636,296,643,303,639,299,7.542472332656507,7.542472332656507,33123.0,33106.48888888889,33090.0
172,0,45,669,258,676,265,672,261,7.542472332656507,7.542472332656507,33153.0,33126.15555555555,33090.0
175,0,69,34,335,43,344,38,339,9.337473201948237,9.337473201948237,33185.0,33156.6231884058,33121.0
178,0,69,84,342,93,351,88,346,9.337473201948237,9.337473201948237,33581.0,33481.840579710144,33390.0
184,0,45,74,380,81,387,77,383,7.542472332656507,7.542472332656507,33593.0,33500.42222222222,33442.0
193,0,52,122,411,129,419,125,414,8.682431421244592,7.605665904189708,33802.0,33670.346153846156,33567.0
194,0,69,171,384,180,393,175,388,9.337473201948237,9.337473201948237,33994.0,33742.49275362319,33583.0
216,0,69,249,314,258,323,253,318,9.337473201948237,9.337473201948237,34488.0,34239.76811594203,33803.0
220,0,69,280,301,289,310,284,305,9.337473201948237,9.337473201948237,34297.0,34137.014492753624,33938.0
224,0,45,226,354,233,361,229,357,7.542472332656507,7.542472332656507,34387.0,34190.02222222222,33983.0
229,0,45,290,339,297,346,293,342,7.542472332656507,7.542472332656507,33980.0,33515.933333333334,33165.0
233,0,45,334,310,341,317,337,313,7.542472332656507,7.542472332656507,34016.0,33929.71111111111,33799.0
237,0,45,329,344,336,351,332,347,7.542472332656507,7.542472332656507,33969.0,33810.86666666667,33636.0
241,0,45,211,385,218,392,214,388,7.542472332656507,7.542472332656507,34067.0,33900.75555555556,33689.0
245,0,45,212,420,219,427,215,423,7.542472332656507,7.542472332656507,33885.0,33749.15555555555,33549.0
252,0,52,380,334,387,342,383,338,8.682431421244592,7.605665904189708,34409.0,34076.53846153846,33447.0
258,0,69,330,458,339,467,334,462,9.337473201948237,9.337473201948237,33850.0,33647.24637681159,33502.0
268,0,25,390,369,395,374,392,371,5.656854249492381,5.656854249492381,34434.0,34283.12,34144.0
273,0,45,359,359,366,366,362,362,7.542472332656507,7.542472332656507,34262.0,34132.97777777778,33946.0
277,0,45,424,364,431,371,427,367,7.542472332656507,7.542472332656507,33609.0,33521.35555555556,33434.0
287,0,45,390,418,397,425,393,421,7.542472332656507,7.542472332656507,33857.0,33745.0,33620.0
294,0,30,345,410,351,415,348,412,6.831300510639732,5.656854249492381,33188.0,33155.46666666667,33126.0
298,0,25,172,464,177,469,174,466,5.656854249492381,5.656854249492381,33606.0,33531.8,33484.0
302,0,45,80,438,87,445,83,441,7.542472332656507,7.542472332656507,33213.0,33184.46666666667,33159.0
306,0,45,111,463,118,470,114,466,7.542472332656507,7.542472332656507,33236.0,33195.28888888889,33142.0
308,0,25,130,514,135,519,132,516,5.656854249492381,5.656854249492381,34246.0,34144.52,34021.0
318,0,25,219,467,224,472,221,469,5.656854249492381,5.656854249492381,33499.0,33448.2,33388.0
322,0,45,222,501,229,508,225,504,7.542472332656507,7.542472332656507,33713.0,33621.555555555555,33522.0
332,0,69,166,535,175,544,170,539,9.337473201948237,9.337473201948237,34306.0,34065.217391304344,33672.0
336,0,25,193,578,198,583,195,580,5.656854249492381,5.656854249492381,34346.0,34226.56,34059.0
340,0,25,281,530,286,535,283,532,5.656854249492381,5.656854249492381,33696.0,33636.72,33556.0
358,0,25,100,570,105,575,102,572,5.656854249492381,5.656854249492381,34091.0,33937.84,33851.0
368,0,25,118,592,123,597,120,594,5.656854249492381,5.656854249492381,34211.0,34020.08,33805.0
375,0,25,350,509,355,514,352,511,5.656854249492381,5.656854249492381,34711.0,34475.16,34228.0
377,0,25,350,544,355,549,352,546,5.656854249492381,5.656854249492381,34706.0,34582.28,34429.0
386,0,25,286,584,291,589,288,586,5.656854249492381,5.656854249492381,33799.0,33717.2,33586.0
398,0,25,172,623,177,628,174,625,5.656854249492381,5.656854249492381,34359.0,34143.64,33922.0
412,0,56,243,592,251,600,246,596,9.023778112773575,7.837638128197259,34394.0,34187.58928571428,33797.0
416,0,45,339,602,346,609,342,605,7.542472332656507,7.542472332656507,33959.0,33731.02222222222,33551.0
420,0,30,377,581,382,587,379,584,6.831300510639732,5.656854249492381,34271.0,34060.566666666666,33877.0
