id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
4,50,109,109,31,120,42,114,36,11.783988514976622,11.783988514976622,34091.0,33872.69724770642,33643.0
5,50,69,75,47,84,56,79,51,9.337473201948237,9.337473201948237,34119.0,33907.02898550725,33764.0
10,50,171,182,31,197,44,189,37,15.788070113054884,13.795498884552316,33920.0,33649.40935672515,33338.0
11,50,69,140,50,149,59,144,54,9.337473201948237,9.337473201948237,33752.0,33656.72463768116,33443.0
15,50,219,11,34,32,45,21,39,23.166658454057217,12.226178963797091,33951.0,33661.27853881279,33099.0
16,50,214,49,65,66,82,57,73,20.91767158292531,13.080779538929114,34072.0,33898.63551401869,33687.0
17,50,379,10,98,29,122,19,109,25.891906866947913,19.076809315839256,33438.0,33300.604221635884,33054.0
21,50,78,77,110,87,119,82,114,10.441534419118726,9.457055431575805,33791.0,33578.807692307695,33416.0
23,50,145,117,86,130,99,123,92,13.57482456862576,13.57482456862576,33787.0,33573.71724137931,33430.0
26,50,129,87,136,99,148,92,141,13.125512171623697,12.544120800145336,33921.0,33690.15503875969,33526.0
27,50,78,65,170,75,179,70,174,10.441534419118726,9.457055431575805,33901.0,33721.794871794875,33483.0
29,50,109,114,175,125,186,119,180,11.783988514976622,11.783988514976622,33732.0,33630.64220183486,33458.0
31,50,92,146,157,157,167,151,162,11.621623512432704,10.029458651807426,33639.0,33533.69565217391,33409.0
34,50,69,165,120,174,129,169,124,9.337473201948237,9.337473201948237,33976.0,33781.217391304344,33534.0
35,50,96,194,161,203,173,198,166,12.675435561221029,9.626352718795768,34128.0,33935.302083333336,33753.0
41,50,109,202,101,213,112,207,106,11.783988514976622,11.783988514976622,33844.0,33743.247706422015,33588.0
42,50,109,246,113,257,124,251,118,11.783988514976622,11.783988514976622,33803.0,33653.62385321101,33510.0
43,50,109,248,178,259,189,253,183,11.783988514976622,11.783988514976622,33966.0,33815.14678899082,33647.0
45,50,109,225,152,236,163,230,157,11.783988514976622,11.783988514976622,33908.0,33768.46788990826,33600.0
48,50,69,58,218,67,227,62,222,9.337473201948237,9.337473201948237,34058.0,33834.55072463768,33708.0
49,50,120,81,249,92,261,86,254,12.909944487358056,11.865917579353061,34039.0,33786.60833333333,33265.0
50,50,120,32,213,43,225,37,218,12.909944487358056,11.865917579353061,34090.0,33785.6,33574.0
