id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
4,67,109,109,38,120,49,114,43,11.783988514976622,11.783988514976622,34221.0,33984.49541284404,33687.0
5,67,109,65,45,76,56,70,50,11.783988514976622,11.783988514976622,34124.0,33881.69724770642,33686.0
10,67,178,171,32,187,45,179,38,17.39825612573457,13.065607593453771,33938.0,33734.95505617977,33436.0
11,67,120,143,58,155,69,148,63,12.909944487358056,11.865917579353061,34088.0,33771.88333333333,33450.0
16,67,214,46,73,63,89,54,81,19.93365950949418,13.80168140411168,34304.0,34067.07009345794,33713.0
21,67,85,77,112,87,122,81,117,10.715574152221835,10.062448607188925,33876.0,33674.117647058825,33447.0
23,67,145,116,84,129,97,122,90,13.57482456862576,13.57482456862576,34033.0,33749.213793103445,33471.0
26,67,109,86,141,97,152,91,146,11.783988514976622,11.783988514976622,33945.0,33764.935779816515,33532.0
27,67,109,59,170,70,181,64,175,11.783988514976622,11.783988514976622,34078.0,33826.28440366973,33509.0
29,67,109,114,170,125,181,119,175,11.783988514976622,11.783988514976622,33898.0,33742.25688073395,33606.0
31,67,120,153,152,164,164,158,158,12.909944487358056,11.865917579353061,33784.0,33619.191666666666,33466.0
34,67,85,177,130,187,140,182,134,10.715574152221835,10.062448607188925,34283.0,34100.94117647059,33763.0
35,67,69,200,176,209,185,204,180,9.337473201948237,9.337473201948237,34317.0,34123.13043478261,33906.0
41,67,171,203,101,216,116,209,108,15.788070113054884,13.795498884552316,34133.0,33895.257309941524,33716.0
42,67,109,252,119,263,130,257,124,11.783988514976622,11.783988514976622,33915.0,33772.366972477066,33526.0
43,67,145,255,183,268,196,261,189,13.57482456862576,13.57482456862576,34084.0,33851.4,33539.0
45,67,109,225,154,236,165,230,159,11.783988514976622,11.783988514976622,33999.0,33811.40366972477,33590.0
48,67,140,45,232,57,245,50,238,14.069744493525826,12.72108341912305,34114.0,33892.1,33490.0
49,67,109,66,257,77,268,71,262,11.783988514976622,11.783988514976622,34504.0,34244.48623853211,33973.0
50,67,145,28,204,41,217,34,210,13.57482456862576,13.57482456862576,34076.0,33834.69655172414,33497.0
54,67,109,97,267,108,278,102,272,11.783988514976622,11.783988514976622,33322.0,33247.89908256881,33198.0
56,67,69,143,296,152,305,147,300,9.337473201948237,9.337473201948237,33382.0,33310.710144927536,33261.0
58,67,69,105,240,114,249,109,244,9.337473201948237,9.337473201948237,33433.0,33362.23188405797,33265.0
60,67,69,165,256,174,265,169,260,9.337473201948237,9.337473201948237,33330.0,33276.68115942029,33221.0
64,67,45,210,207,217,214,213,210,7.542472332656507,7.542472332656507,33201.0,33172.73333333333,33142.0
68,67,30,136,210,142,215,138,212,6.831300510639732,5.656854249492381,33163.0,33130.63333333333,33102.0
71,67,45,209,248,216,255,212,251,7.542472332656507,7.542472332656507,33179.0,33147.37777777778,33107.0
72,67,25,99,214,104,219,101,216,5.656854249492381,5.656854249492381,33125.0,33084.68,33048.0
77,67,69,285,210,294,219,289,214,9.337473201948237,9.337473201948237,33779.0,33633.289855072464,33502.0
79,67,78,290,170,299,180,294,174,10.441534419118726,9.457055431575805,33866.0,33733.9358974359,33567.0
80,67,69,321,191,330,200,325,195,9.337473201948237,9.337473201948237,33811.0,33733.27536231884,33644.0
