id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
2,10,109,103,31,114,42,108,36,11.783988514976622,11.783988514976622,34085.0,33895.15596330275,33727.0
8,10,223,141,27,156,44,148,35,17.88854381999832,15.90103925305998,33703.0,33557.31390134529,33444.0
20,10,278,101,104,122,121,111,112,23.153127890017547,15.358752006076221,33857.0,33657.661870503594,33474.0
24,10,109,78,145,89,156,83,150,11.783988514976622,11.783988514976622,33892.0,33720.44036697248,33630.0
28,10,193,119,169,134,184,126,176,15.675465136763439,15.675465136763439,33633.0,33518.57512953368,33356.0
32,10,126,163,132,175,144,168,138,13.261712403495103,12.084359562332878,33737.0,33562.49206349206,33352.0
38,10,109,219,129,230,140,224,134,11.783988514976622,11.783988514976622,34080.0,33915.66972477064,33771.0
39,10,120,219,179,230,191,224,184,12.909944487358056,11.865917579353061,34150.0,33965.3,33792.0
46,10,158,75,234,88,248,81,240,14.677977993398258,13.694681588027827,34038.0,33765.056962025315,33396.0
50,10,145,34,246,47,259,40,252,13.57482456862576,13.57482456862576,34066.0,33833.17931034483,33649.0
57,10,69,170,264,179,273,174,268,9.337473201948237,9.337473201948237,33228.0,33191.49275362319,33143.0
63,10,45,203,224,210,231,206,227,7.542472332656507,7.542472332656507,33183.0,33152.08888888889,33125.0
69,10,78,136,272,145,282,140,276,10.441534419118726,9.457055431575805,33248.0,33189.743589743586,33142.0
70,10,45,149,226,156,233,152,229,7.542472332656507,7.542472332656507,33189.0,33155.955555555556,33137.0
73,10,126,313,206,325,218,318,212,13.261712403495103,12.084359562332878,34278.0,34005.11111111111,33801.0
85,10,69,300,250,309,259,304,254,9.337473201948237,9.337473201948237,34451.0,34153.92753623189,33549.0
86,10,69,329,271,338,280,333,275,9.337473201948237,9.337473201948237,34334.0,34185.72463768116,34047.0
89,10,45,374,206,381,213,377,209,7.542472332656507,7.542472332656507,34512.0,34367.15555555555,34124.0
90,10,69,358,251,367,260,362,255,9.337473201948237,9.337473201948237,34276.0,33820.59420289855,33196.0
97,10,69,434,87,443,96,438,91,9.337473201948237,9.337473201948237,34072.0,33876.13043478261,33696.0
98,10,69,464,82,473,91,468,86,9.337473201948237,9.337473201948237,34140.0,34011.362318840576,33884.0
99,10,220,424,17,440,33,432,25,17.01977459523854,16.47078053919267,33479.0,33327.2,33246.0
104,10,249,552,15,569,32,560,23,17.809342794248536,17.809342794248536,33892.0,33681.57429718875,33447.0
105,10,208,516,156,531,172,523,164,16.779107888635245,15.796786430741587,33239.0,33182.96153846154,33118.0
109,10,145,569,152,582,165,575,158,13.57482456862576,13.57482456862576,33218.0,33185.910344827586,33139.0
113,10,109,630,158,641,169,635,163,11.783988514976622,11.783988514976622,33820.0,33676.422018348625,33493.0
123,10,208,612,27,628,42,620,34,16.779107888635245,15.796786430741587,33773.0,33553.168269230766,33230.0
128,10,69,551,230,560,239,555,234,9.337473201948237,9.337473201948237,34358.0,34176.13043478261,34018.0
129,10,109,551,266,562,277,556,271,11.783988514976622,11.783988514976622,34408.0,34153.50458715596,33922.0
130,10,193,666,24,681,39,673,31,15.675465136763439,15.675465136763439,33770.0,33606.40414507772,33417.0
131,10,266,672,163,690,180,680,171,18.912541091199664,17.928848513570426,33868.0,33569.11654135338,33128.0
144,10,45,603,190,610,197,606,193,7.542472332656507,7.542472332656507,33093.0,33072.53333333333,33055.0
146,10,45,644,213,651,220,647,216,7.542472332656507,7.542472332656507,33097.0,33070.53333333333,33047.0
152,10,45,625,250,632,257,628,253,7.542472332656507,7.542472332656507,33105.0,33078.6,33062.0
154,10,45,590,291,597,298,593,294,7.542472332656507,7.542472332656507,33110.0,33094.177777777775,33075.0
164,10,45,656,296,663,303,659,299,7.542472332656507,7.542472332656507,33437.0,33351.2,33238.0
165,10,45,621,305,628,312,624,308,7.542472332656507,7.542472332656507,33414.0,33334.77777777778,33233.0
176,10,69,37,321,46,330,41,325,9.337473201948237,9.337473201948237,33684.0,33379.086956521736,33090.0
178,10,78,94,334,104,343,98,338,10.441534419118726,9.457055431575805,33624.0,33479.179487179485,33245.0
184,10,45,68,359,75,366,71,362,7.542472332656507,7.542472332656507,33625.0,33510.666666666664,33425.0
193,10,69,106,382,115,391,110,386,9.337473201948237,9.337473201948237,33948.0,33809.52173913043,33614.0
194,10,78,157,388,166,398,161,392,10.441534419118726,9.457055431575805,34041.0,33790.11538461538,33598.0
216,10,69,282,299,291,308,286,303,9.337473201948237,9.337473201948237,34375.0,34075.17391304348,33514.0
220,10,69,256,277,265,286,260,281,9.337473201948237,9.337473201948237,34443.0,34203.20289855073,33765.0
224,10,45,215,327,222,334,218,330,7.542472332656507,7.542472332656507,34053.0,33793.75555555556,33634.0
229,10,45,266,337,273,344,269,340,7.542472332656507,7.542472332656507,34208.0,34087.64444444444,33587.0
234,10,45,346,314,353,321,349,317,7.542472332656507,7.542472332656507,34415.0,34239.8,34088.0
236,10,45,366,287,373,294,369,290,7.542472332656507,7.542472332656507,34312.0,34150.26666666667,33893.0
237,10,45,326,339,333,346,329,342,7.542472332656507,7.542472332656507,33695.0,33576.044444444444,33503.0
241,10,45,204,373,211,380,207,376,7.542472332656507,7.542472332656507,33638.0,33541.066666666666,33449.0
245,10,45,246,427,253,434,249,430,7.542472332656507,7.542472332656507,33695.0,33553.044444444444,33475.0
252,10,45,412,292,419,299,415,295,7.542472332656507,7.542472332656507,34000.0,33824.444444444445,33548.0
258,10,69,339,448,348,457,343,452,9.337473201948237,9.337473201948237,33995.0,33851.840579710144,33679.0
268,10,39,410,339,416,346,412,342,7.947092122173232,6.2607860100069805,33927.0,33820.692307692305,33710.0
273,10,52,368,346,376,353,372,349,8.682431421244592,7.605665904189708,33744.0,33621.32692307692,33509.0
277,10,45,424,359,431,366,427,362,7.542472332656507,7.542472332656507,35326.0,34637.28888888889,33979.0
287,10,45,405,423,412,430,408,426,7.542472332656507,7.542472332656507,34150.0,34025.6,33838.0
294,10,25,364,403,369,408,366,405,5.656854249492381,5.656854249492381,33352.0,33319.48,33280.0
298,10,52,160,455,167,463,163,458,8.682431421244592,7.605665904189708,33528.0,33456.230769230766,33404.0
302,10,52,83,417,90,425,86,420,8.682431421244592,7.605665904189708,33219.0,33177.28846153846,33133.0
306,10,45,100,452,107,459,103,455,7.542472332656507,7.542472332656507,33270.0,33202.51111111111,33170.0
310,10,25,123,497,128,502,125,499,5.656854249492381,5.656854249492381,34015.0,33878.08,33781.0
311,10,25,106,526,111,531,108,528,5.656854249492381,5.656854249492381,33886.0,33811.8,33686.0
318,10,25,211,469,216,474,213,471,5.656854249492381,5.656854249492381,33500.0,33436.68,33376.0
323,10,45,216,525,223,532,219,528,7.542472332656507,7.542472332656507,33568.0,33451.02222222222,33374.0
325,10,45,242,504,249,511,245,507,7.542472332656507,7.542472332656507,33669.0,33507.88888888889,33406.0
332,10,78,164,537,173,547,168,542,10.441534419118726,9.457055431575805,34283.0,34130.192307692305,33828.0
338,10,30,229,568,235,573,232,570,6.831300510639732,5.656854249492381,34055.0,33920.76666666667,33766.0
339,10,25,162,583,167,588,164,585,5.656854249492381,5.656854249492381,33961.0,33841.92,33615.0
342,10,57,293,496,302,505,297,500,11.893260367200913,6.351122235641877,33617.0,33538.21052631579,33461.0
353,10,35,272,537,277,544,274,540,8.0,5.656854249492381,33474.0,33429.114285714284,33335.0
359,10,25,92,572,97,577,94,574,5.656854249492381,5.656854249492381,34120.0,33991.84,33876.0
361,10,25,108,549,113,554,110,551,5.656854249492381,5.656854249492381,35049.0,34837.76,34382.0
368,10,25,111,600,116,605,113,602,5.656854249492381,5.656854249492381,34400.0,34189.2,33994.0
375,10,25,362,502,367,507,364,504,5.656854249492381,5.656854249492381,34654.0,34274.64,34043.0
378,10,25,329,529,334,534,331,531,5.656854249492381,5.656854249492381,35209.0,34839.88,34358.0
386,10,25,283,575,288,580,285,577,5.656854249492381,5.656854249492381,33796.0,33670.6,33568.0
398,10,49,171,617,180,623,175,620,10.220245652591702,6.219882393162304,34546.0,34332.142857142855,34156.0
412,10,45,244,613,251,620,247,616,7.542472332656507,7.542472332656507,34863.0,34442.933333333334,34226.0
416,10,45,343,589,350,596,346,592,7.542472332656507,7.542472332656507,33961.0,33776.933333333334,33659.0
420,10,25,386,580,391,585,388,582,5.656854249492381,5.656854249492381,34262.0,34116.96,33991.0
431,10,69,411,536,420,545,415,540,9.337473201948237,9.337473201948237,34250.0,34046.95652173913,33816.0
443,10,45,509,568,516,575,512,571,7.542472332656507,7.542472332656507,34051.0,33808.42222222222,33669.0
444,10,45,480,588,487,595,483,591,7.542472332656507,7.542472332656507,34026.0,33884.4,33740.0
452,10,25,74,627,79,632,76,629,5.656854249492381,5.656854249492381,33164.0,33143.68,33117.0
454,10,25,129,646,134,651,131,648,5.656854249492381,5.656854249492381,33163.0,33139.44,33115.0
457,10,78,330,1005,340,1014,334,1009,10.441534419118726,9.457055431575805,34556.0,34320.57692307692,33957.0
458,10,69,356,984,365,993,360,988,9.337473201948237,9.337473201948237,34399.0,34207.42028985507,33905.0
466,10,124,373,946,387,959,380,952,16.69149105102265,9.650702667552336,33918.0,33727.12096774193,33394.0
467,10,109,389,910,400,921,394,915,11.783988514976622,11.783988514976622,34038.0,33829.01834862385,33654.0
473,10,25,401,1016,406,1021,403,1018,5.656854249492381,5.656854249492381,36863.0,36753.28,35783.0
480,10,109,446,945,457,956,451,950,11.783988514976622,11.783988514976622,34655.0,34140.01834862385,33771.0
481,10,45,447,1001,454,1008,450,1004,7.542472332656507,7.542472332656507,34508.0,34322.333333333336,34093.0
