id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
2,27,109,109,33,120,44,114,38,11.783988514976622,11.783988514976622,34488.0,34068.94495412844,33740.0
8,27,145,157,29,170,42,163,35,13.57482456862576,13.57482456862576,33894.0,33705.862068965514,33497.0
12,27,347,16,74,42,92,29,83,28.62550132608556,15.744569103245434,34686.0,34204.259365994236,33614.0
21,27,65,85,107,94,115,89,111,9.851542600290834,8.42469647889577,33849.0,33732.876923076925,33610.0
23,27,69,121,92,130,101,125,96,9.337473201948237,9.337473201948237,33922.0,33710.31884057971,33556.0
24,27,213,83,144,100,159,91,151,18.26160500831058,14.870381802683239,34050.0,33803.32394366197,33638.0
29,27,69,116,180,125,189,120,184,9.337473201948237,9.337473201948237,33696.0,33542.89855072464,33428.0
31,27,69,147,168,156,177,151,172,9.337473201948237,9.337473201948237,33602.0,33518.710144927536,33393.0
34,27,69,157,114,166,123,161,118,9.337473201948237,9.337473201948237,33971.0,33794.3768115942,33668.0
35,27,45,178,164,185,171,181,167,7.542472332656507,7.542472332656507,33886.0,33789.11111111111,33676.0
38,27,109,212,123,223,134,217,128,11.783988514976622,11.783988514976622,34227.0,33977.4128440367,33748.0
39,27,142,225,172,236,186,230,178,15.174106930121475,11.990606652180862,34125.0,33945.40845070423,33756.0
46,27,109,71,236,82,247,76,241,11.783988514976622,11.783988514976622,33997.0,33798.88990825688,33489.0
50,27,265,19,233,37,251,28,242,20.060908668233033,16.814345290725896,34100.0,33840.04905660378,33528.0
57,27,145,155,256,168,269,161,262,13.57482456862576,13.57482456862576,33290.0,33239.77931034483,33194.0
63,27,78,201,226,211,235,206,230,10.441534419118726,9.457055431575805,33193.0,33162.230769230766,33135.0
69,27,69,140,298,149,307,144,302,9.337473201948237,9.337473201948237,33300.0,33239.14492753623,33205.0
70,27,45,132,218,139,225,135,221,7.542472332656507,7.542472332656507,33192.0,33157.13333333333,33125.0
75,27,69,333,186,342,195,337,190,9.337473201948237,9.337473201948237,33843.0,33704.217391304344,33616.0
76,27,109,280,206,291,217,285,211,11.783988514976622,11.783988514976622,33819.0,33697.091743119265,33534.0
85,27,52,302,249,309,257,305,252,8.682431421244592,7.605665904189708,34143.0,33980.21153846154,33745.0
86,27,85,321,267,331,277,326,272,10.715574152221837,10.062448607188927,34012.0,33842.44705882353,33652.0
89,27,99,389,174,400,185,394,179,12.24662394212372,10.265489141763348,34054.0,33825.69696969697,33591.0
90,27,78,361,227,370,237,365,232,10.441534419118726,9.457055431575805,33940.0,33787.46153846154,33581.0
97,27,69,436,80,445,89,440,84,9.337473201948237,9.337473201948237,34627.0,34365.884057971016,34048.0
98,27,69,444,67,453,76,448,71,9.337473201948237,9.337473201948237,34782.0,34544.985507246376,34337.0
104,27,236,542,10,561,27,551,18,22.475779581332187,13.424785049052641,36606.0,34702.745762711864,33198.0
105,27,12,498,170,501,174,499,172,4.47213595499958,3.265986323710904,33569.0,33451.833333333336,33323.0
109,27,193,561,162,576,177,568,169,15.675465136763439,15.675465136763439,33213.0,33150.248704663216,33049.0
