id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
2,25,120,110,33,121,45,115,38,12.909944487358056,11.865917579353061,34365.0,34009.96666666667,33743.0
8,25,145,156,30,169,43,162,36,13.57482456862576,13.57482456862576,33881.0,33655.137931034486,33448.0
12,25,236,7,84,27,97,16,90,21.406477714364716,14.127746470650692,34437.0,34094.8093220339,33729.0
21,25,30,89,105,94,111,91,108,6.831300510639732,5.656854249492381,33991.0,33891.333333333336,33798.0
23,25,69,120,91,129,100,124,95,9.337473201948237,9.337473201948237,34128.0,33815.89855072464,33514.0
24,25,184,83,148,99,161,90,154,16.903819995337816,13.881485949779044,33994.0,33780.0,33616.0
29,25,69,119,181,128,190,123,185,9.337473201948237,9.337473201948237,33782.0,33687.65217391304,33588.0
31,25,45,147,180,154,187,150,183,7.542472332656507,7.542472332656507,33729.0,33597.933333333334,33484.0
34,25,69,159,121,168,130,163,125,9.337473201948237,9.337473201948237,33961.0,33810.97101449275,33687.0
35,25,45,179,164,186,171,182,167,7.542472332656507,7.542472332656507,34132.0,34032.75555555556,33851.0
38,25,109,213,123,224,134,218,128,11.783988514976622,11.783988514976622,34110.0,33962.46788990826,33814.0
39,25,173,225,169,237,185,231,177,17.47506137395914,12.749548804549399,34151.0,33889.4161849711,33699.0
46,25,120,71,239,83,250,76,244,12.909944487358056,11.865917579353061,33996.0,33777.183333333334,33469.0
50,25,145,21,241,34,254,27,247,13.57482456862576,13.57482456862576,34147.0,33881.972413793104,33661.0
57,25,109,156,257,167,268,161,262,11.783988514976622,11.783988514976622,33288.0,33238.50458715596,33184.0
63,25,78,200,223,210,232,204,227,10.441534419118726,9.457055431575805,33201.0,33157.96153846154,33114.0
69,25,69,144,294,153,303,148,298,9.337473201948237,9.337473201948237,33297.0,33241.014492753624,33187.0
70,25,45,136,216,143,223,139,219,7.542472332656507,7.542472332656507,33182.0,33149.91111111111,33127.0
75,25,69,333,187,342,196,337,191,9.337473201948237,9.337473201948237,33834.0,33671.739130434784,33548.0
76,25,109,280,205,291,216,285,210,11.783988514976622,11.783988514976622,33858.0,33723.94495412844,33547.0
85,25,52,299,249,307,256,302,252,8.682431421244592,7.605665904189708,34033.0,33871.88461538462,33662.0
86,25,69,319,265,328,274,323,269,9.337473201948237,9.337473201948237,34100.0,33816.04347826087,33693.0
89,25,69,387,178,396,187,391,182,9.337473201948237,9.337473201948237,34091.0,33906.27536231884,33644.0
90,25,69,364,235,373,244,368,239,9.337473201948237,9.337473201948237,33954.0,33837.04347826087,33695.0
97,25,69,437,83,446,92,441,87,9.337473201948237,9.337473201948237,34557.0,34347.884057971016,33990.0
98,25,69,455,70,464,79,459,74,9.337473201948237,9.337473201948237,34499.0,34233.637681159424,34095.0
100,25,193,422,16,437,31,429,23,15.675465136763439,15.675465136763439,33412.0,33240.86528497409,33038.0
104,25,249,543,14,560,31,551,22,17.809342794248536,17.809342794248536,33880.0,33706.6265060241,33288.0
105,25,193,503,168,518,183,510,175,15.675465136763439,15.675465136763439,33191.0,33153.715025906735,33106.0
109,25,208,563,159,578,175,570,166,16.779107888635245,15.796786430741587,33199.0,33161.269230769234,33128.0
114,25,45,638,129,645,136,641,132,7.542472332656507,7.542472332656507,33960.0,33817.0,33667.0
116,25,45,610,140,617,147,613,143,7.542472332656507,7.542472332656507,33979.0,33877.86666666667,33606.0
125,25,69,592,27,601,36,596,31,9.337473201948237,9.337473201948237,34182.0,33846.014492753624,33560.0
126,25,45,610,58,617,65,613,61,7.542472332656507,7.542472332656507,34180.0,34014.13333333333,33507.0
128,25,78,552,249,561,259,556,254,10.441534419118726,9.457055431575805,34366.0,34179.192307692305,33943.0
129,25,109,514,282,525,293,519,287,11.783988514976622,11.783988514976622,34309.0,34123.94495412844,33944.0
130,25,266,668,20,686,37,676,28,18.912541091199664,17.928848513570426,33826.0,33571.26691729324,33212.0
133,25,184,652,171,668,184,660,177,16.903819995337816,13.881485949779044,33759.0,33608.934782608696,33335.0
134,25,193,671,101,686,116,678,108,15.675465136763439,15.675465136763439,33966.0,33782.66321243523,33525.0
139,25,109,658,5,669,16,663,10,11.783988514976622,11.783988514976622,33947.0,33718.119266055044,33548.0
144,25,45,621,187,628,194,624,190,7.542472332656507,7.542472332656507,33096.0,33071.28888888889,33056.0
146,25,45,649,214,656,221,652,217,7.542472332656507,7.542472332656507,33093.0,33066.48888888889,33046.0
152,25,45,614,244,621,251,617,247,7.542472332656507,7.542472332656507,33097.0,33074.75555555556,33051.0
154,25,45,580,291,587,298,583,294,7.542472332656507,7.542472332656507,33100.0,33081.22222222222,33058.0
164,25,45,657,277,664,284,660,280,7.542472332656507,7.542472332656507,33260.0,33228.42222222222,33193.0
165,25,52,623,311,630,319,626,314,8.682431421244592,7.605665904189708,33220.0,33169.57692307692,33124.0
174,25,69,671,314,680,323,675,318,9.337473201948237,9.337473201948237,33189.0,33135.14492753623,33100.0
176,25,78,38,305,47,315,42,310,10.441534419118726,9.457055431575805,33197.0,33164.89743589744,33124.0
179,25,69,92,336,101,345,96,340,9.337473201948237,9.337473201948237,33343.0,33281.710144927536,33226.0
181,25,69,116,329,125,338,120,333,9.337473201948237,9.337473201948237,33470.0,33382.10144927536,33229.0
185,25,45,44,349,51,356,47,352,7.542472332656507,7.542472332656507,33539.0,33456.86666666667,33384.0
187,25,45,61,324,68,331,64,327,7.542472332656507,7.542472332656507,33419.0,33343.26666666667,33239.0
193,25,69,102,381,111,390,106,385,9.337473201948237,9.337473201948237,34074.0,33902.942028985504,33759.0
194,25,69,151,390,160,399,155,394,9.337473201948237,9.337473201948237,34068.0,33946.85507246377,33777.0
216,25,69,273,301,282,310,277,305,9.337473201948237,9.337473201948237,34496.0,34277.23188405797,33978.0
220,25,69,246,259,255,268,250,263,9.337473201948237,9.337473201948237,34801.0,34391.3768115942,34070.0
224,25,45,211,315,218,322,214,318,7.542472332656507,7.542472332656507,34298.0,34070.8,33694.0
229,25,45,252,340,259,347,255,343,7.542472332656507,7.542472332656507,34416.0,34217.0,33811.0
234,25,45,378,309,385,316,381,312,7.542472332656507,7.542472332656507,34028.0,33884.933333333334,33705.0
236,25,45,393,288,400,295,396,291,7.542472332656507,7.542472332656507,34038.0,33864.177777777775,33631.0
237,25,45,326,333,333,340,329,336,7.542472332656507,7.542472332656507,33894.0,33703.044444444444,33572.0
241,25,52,199,364,206,372,202,368,8.682431421244592,7.605665904189708,33667.0,33564.153846153844,33464.0
245,25,45,275,425,282,432,278,428,7.542472332656507,7.542472332656507,33641.0,33509.02222222222,33428.0
252,25,45,443,260,450,267,446,263,7.542472332656507,7.542472332656507,34124.0,33955.48888888889,33805.0
259,25,25,368,450,373,455,370,452,5.656854249492381,5.656854249492381,33795.0,33720.68,33658.0
261,25,25,338,409,343,414,340,411,5.656854249492381,5.656854249492381,34064.0,33840.92,33702.0
