id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
4,72,109,111,33,122,44,116,38,11.783988514976622,11.783988514976622,34452.0,34100.266055045875,33850.0
5,72,131,66,45,77,58,71,51,14.040290986741208,11.933658858055983,34133.0,33937.53435114504,33573.0
10,72,260,170,27,190,44,179,35,22.203263435588745,14.989809296674736,33991.0,33771.49230769231,33394.0
11,72,145,142,58,155,71,148,64,13.57482456862576,13.57482456862576,34035.0,33801.35862068966,33521.0
16,72,137,48,77,61,89,54,83,14.093981881099149,12.378958924990142,34338.0,34070.46715328467,33733.0
21,72,85,76,113,86,123,81,117,10.715574152221835,10.062448607188925,33900.0,33694.117647058825,33445.0
23,72,158,114,84,128,97,120,90,14.677977993398258,13.694681588027827,34070.0,33826.22151898734,33498.0
26,72,145,83,141,96,154,89,147,13.57482456862576,13.57482456862576,33957.0,33788.30344827586,33579.0
27,72,109,52,169,63,180,57,174,11.783988514976622,11.783988514976622,34104.0,33899.1376146789,33693.0
29,72,129,112,172,124,184,118,178,13.125512171623699,12.544120800145336,33937.0,33769.01550387597,33448.0
31,72,109,153,155,164,166,158,160,11.783988514976622,11.783988514976622,33779.0,33653.87155963303,33524.0
34,72,78,177,133,187,142,182,137,10.441534419118726,9.457055431575805,34365.0,34234.02564102564,33951.0
35,72,78,201,167,210,177,205,172,10.441534419118726,9.457055431575805,34144.0,33909.47435897436,33713.0
41,72,158,206,103,220,116,212,109,14.677977993398258,13.694681588027827,34185.0,33925.76582278481,33678.0
42,72,153,255,119,270,130,262,124,16.310708619991793,12.039151816909206,33944.0,33703.63398692811,33152.0
43,72,145,253,181,266,194,259,187,13.57482456862576,13.57482456862576,34142.0,33886.1724137931,33561.0
45,72,109,223,154,234,165,228,159,11.783988514976622,11.783988514976622,34031.0,33864.40366972477,33633.0
48,72,120,43,235,54,247,48,240,12.909944487358056,11.865917579353061,34152.0,33953.35833333333,33762.0
49,72,120,69,273,81,284,74,278,12.909944487358056,11.865917579353061,34265.0,34031.88333333333,33641.0
50,72,158,22,191,35,205,28,198,14.677977993398258,13.694681588027827,34228.0,33874.987341772154,33563.0
54,72,109,95,263,106,274,100,268,11.783988514976622,11.783988514976622,33346.0,33246.779816513765,33194.0
56,72,78,152,292,161,302,156,296,10.441534419118726,9.457055431575805,33399.0,33333.192307692305,33223.0
58,72,69,121,245,130,254,125,249,9.337473201948237,9.337473201948237,33495.0,33393.89855072464,33288.0
60,72,69,164,244,173,253,168,248,9.337473201948237,9.337473201948237,33377.0,33328.57971014493,33288.0
64,72,45,223,205,230,212,226,208,7.542472332656507,7.542472332656507,33207.0,33171.28888888889,33125.0
68,72,25,144,208,149,213,146,210,5.656854249492381,5.656854249492381,33168.0,33125.52,33090.0
71,72,45,210,245,217,252,213,248,7.542472332656507,7.542472332656507,33186.0,33160.75555555556,33116.0
72,72,25,89,218,94,223,91,220,5.656854249492381,5.656854249492381,33143.0,33119.4,33096.0
77,72,69,283,215,292,224,287,219,9.337473201948237,9.337473201948237,33805.0,33666.34782608696,33513.0
79,72,69,288,172,297,181,292,176,9.337473201948237,9.337473201948237,33810.0,33611.159420289856,33464.0
80,72,82,317,193,327,203,322,198,10.87400121569905,9.545781854804362,33781.0,33668.89024390244,33601.0
82,72,69,344,161,353,170,348,165,9.337473201948237,9.337473201948237,33741.0,33645.565217391304,33530.0
85,72,69,307,256,316,265,311,260,9.337473201948237,9.337473201948237,34978.0,34612.811594202896,34331.0
86,72,109,319,277,330,288,324,282,11.783988514976622,11.783988514976622,34632.0,34376.16513761468,34070.0
89,72,109,398,156,409,167,403,161,11.783988514976622,11.783988514976622,34180.0,34015.05504587156,33755.0
92,72,129,377,208,389,220,382,214,13.125512171623699,12.544120800145336,34055.0,33869.108527131786,33659.0
93,72,109,349,215,360,226,354,220,11.783988514976622,11.783988514976622,34190.0,33952.48623853211,33673.0
97,72,78,382,113,392,122,386,117,10.441534419118726,9.457055431575805,34185.0,34013.3717948718,33855.0
98,72,69,488,35,497,44,492,39,9.337473201948237,9.337473201948237,34597.0,34384.86956521739,34139.0
104,72,249,517,39,534,56,525,47,17.809342794248536,17.809342794248536,33844.0,33683.53815261044,33502.0
106,72,85,491,171,501,181,495,176,10.715574152221835,10.062448607188925,33169.0,33130.035294117646,33108.0
