id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
2,4,145,99,33,112,46,105,39,13.57482456862576,13.57482456862576,34594.0,34267.489655172416,33898.0
8,4,120,133,28,144,40,138,34,12.909944487358056,11.865917579353061,33726.0,33598.791666666664,33455.0
20,4,211,99,103,114,120,106,111,18.196661404143143,14.758316571642244,33793.0,33621.876777251186,33481.0
24,4,145,70,139,83,152,76,145,13.57482456862576,13.57482456862576,33832.0,33659.92413793103,33512.0
28,4,230,107,162,124,178,115,170,17.998015480390393,16.271386456523402,33641.0,33530.46086956522,33142.0
32,4,109,159,134,170,145,164,139,11.783988514976622,11.783988514976622,33740.0,33535.2752293578,33396.0
38,4,109,213,126,224,137,218,131,11.783988514976622,11.783988514976622,34352.0,33930.1376146789,33416.0
39,4,131,222,172,233,185,227,178,14.040290986741208,11.933658858055983,34143.0,33859.67938931298,33235.0
46,4,142,61,230,72,244,66,236,15.174106930121475,11.990606652180862,34201.0,33911.14788732395,33682.0
50,4,158,33,249,46,263,39,256,14.677977993398258,13.694681588027827,34051.0,33735.803797468354,33324.0
57,4,69,169,258,178,267,173,262,9.337473201948237,9.337473201948237,33764.0,33418.24637681159,33109.0
63,4,45,217,215,224,222,220,218,7.542472332656507,7.542472332656507,33418.0,33347.91111111111,33187.0
69,4,56,140,274,148,282,144,278,9.023778112773575,7.837638128197259,33670.0,33491.69642857143,33220.0
70,4,25,179,219,184,224,181,221,5.656854249492381,5.656854249492381,33483.0,33391.6,33265.0
73,4,109,304,205,315,216,309,210,11.783988514976622,11.783988514976622,34184.0,34039.119266055044,33853.0
83,4,69,300,255,309,264,304,259,9.337473201948237,9.337473201948237,34346.0,34081.057971014496,33874.0
87,4,69,349,243,358,252,353,247,9.337473201948237,9.337473201948237,34402.0,34164.086956521736,33906.0
97,4,78,433,89,442,99,437,94,10.441534419118726,9.457055431575805,34073.0,33731.9358974359,33528.0
98,4,69,467,82,476,91,471,86,9.337473201948237,9.337473201948237,34238.0,34067.6231884058,33815.0
99,4,193,423,18,438,33,430,25,15.675465136763439,15.675465136763439,33443.0,33342.678756476686,33249.0
104,4,266,571,22,588,40,579,30,18.912541091199664,17.928848513570426,33939.0,33642.67669172932,33207.0
105,4,193,517,155,532,170,524,162,15.675465136763439,15.675465136763439,33233.0,33181.27461139896,33127.0
109,4,145,570,150,583,163,576,156,13.57482456862576,13.57482456862576,33235.0,33196.13103448276,33145.0
113,4,136,628,158,641,170,634,164,14.145020766156145,12.239311274176657,33801.0,33683.07352941176,33532.0
123,4,193,614,19,629,34,621,26,15.675465136763439,15.675465136763439,33805.0,33590.38860103627,33422.0
128,4,69,544,233,553,242,548,237,9.337473201948237,9.337473201948237,34328.0,33999.666666666664,33718.0
129,4,109,540,269,551,280,545,274,11.783988514976622,11.783988514976622,34138.0,33849.091743119265,33276.0
130,4,69,667,34,676,43,671,38,9.337473201948237,9.337473201948237,33915.0,33758.42028985507,33629.0
131,4,249,671,166,688,183,679,174,17.809342794248536,17.809342794248536,33893.0,33589.09236947791,33087.0
144,4,45,604,197,611,204,607,200,7.542472332656507,7.542472332656507,33111.0,33075.955555555556,33056.0
146,4,45,643,210,650,217,646,213,7.542472332656507,7.542472332656507,33102.0,33083.6,33060.0
151,4,45,593,270,600,277,596,273,7.542472332656507,7.542472332656507,33178.0,33140.73333333333,33102.0
162,4,45,637,296,644,303,640,299,7.542472332656507,7.542472332656507,33160.0,33138.11111111111,33111.0
175,4,78,41,333,51,342,46,337,10.441534419118726,9.457055431575805,33223.0,33187.61538461538,33149.0
178,4,69,91,335,100,344,95,339,9.337473201948237,9.337473201948237,33563.0,33485.115942028984,33413.0
184,4,45,72,374,79,381,75,377,7.542472332656507,7.542472332656507,33737.0,33682.2,33589.0
193,4,69,106,386,115,395,110,390,9.337473201948237,9.337473201948237,33787.0,33689.34782608696,33582.0
194,4,69,161,382,170,391,165,386,9.337473201948237,9.337473201948237,34092.0,33866.260869565216,33712.0
216,4,69,267,320,276,329,271,324,9.337473201948237,9.337473201948237,34158.0,33791.666666666664,33139.0
220,4,69,257,291,266,300,261,295,9.337473201948237,9.337473201948237,34219.0,34069.59420289855,33796.0
224,4,45,207,339,214,346,210,342,7.542472332656507,7.542472332656507,34405.0,34162.4,33939.0
229,4,45,264,349,271,356,267,352,7.542472332656507,7.542472332656507,34155.0,33913.88888888889,33532.0
233,4,45,340,303,347,310,343,306,7.542472332656507,7.542472332656507,34411.0,34256.08888888889,34106.0
237,4,52,327,336,334,344,330,340,8.682431421244592,7.605665904189708,33732.0,33633.230769230766,33536.0
241,4,45,203,375,210,382,206,378,7.542472332656507,7.542472332656507,33641.0,33532.48888888889,33431.0
245,4,45,225,420,232,427,228,423,7.542472332656507,7.542472332656507,33634.0,33560.2,33453.0
252,4,45,383,314,390,321,386,317,7.542472332656507,7.542472332656507,33982.0,33753.688888888886,33369.0
258,4,69,329,451,338,460,333,455,9.337473201948237,9.337473201948237,33795.0,33681.086956521736,33558.0
268,4,25,400,356,405,361,402,358,5.656854249492381,5.656854249492381,34359.0,34226.64,34058.0
273,4,45,362,353,369,360,365,356,7.542472332656507,7.542472332656507,33820.0,33675.0,33489.0
277,4,52,436,358,444,365,440,361,8.682431421244592,7.605665904189708,33656.0,33570.61538461538,33511.0
287,4,45,405,422,412,429,408,425,7.542472332656507,7.542472332656507,34064.0,33936.46666666667,33741.0
294,4,30,364,407,370,412,366,409,6.831300510639732,5.656854249492381,33264.0,33231.23333333333,33206.0
298,4,25,172,448,177,453,174,450,5.656854249492381,5.656854249492381,33455.0,33408.68,33359.0
302,4,45,86,423,93,430,89,426,7.542472332656507,7.542472332656507,33243.0,33204.26666666667,33170.0
306,4,45,111,456,118,463,114,459,7.542472332656507,7.542472332656507,33255.0,33217.066666666666,33171.0
308,4,25,132,505,137,510,134,507,5.656854249492381,5.656854249492381,35558.0,34545.24,34043.0
318,4,30,220,467,225,473,222,470,6.831300510639732,5.656854249492381,33468.0,33399.5,33321.0
322,4,45,217,513,224,520,220,516,7.542472332656507,7.542472332656507,34000.0,33622.46666666667,33454.0
332,4,69,168,540,177,549,172,544,9.337473201948237,9.337473201948237,34152.0,33953.40579710145,33677.0
338,4,25,210,572,215,577,212,574,5.656854249492381,5.656854249492381,35229.0,34407.76,33583.0
339,4,30,187,577,193,582,190,579,6.831300510639732,5.656854249492381,34808.0,34561.5,34053.0
342,4,25,281,507,286,512,283,509,5.656854249492381,5.656854249492381,33752.0,33677.64,33628.0
353,4,25,279,535,284,540,281,537,5.656854249492381,5.656854249492381,33629.0,33530.24,33478.0
358,4,25,104,567,109,572,106,569,5.656854249492381,5.656854249492381,34108.0,33992.36,33896.0
368,4,30,124,597,129,603,126,600,6.831300510639732,5.656854249492381,34469.0,34179.3,33993.0
375,4,25,345,505,350,510,347,507,5.656854249492381,5.656854249492381,34856.0,34700.72,34525.0
377,4,25,344,530,349,535,346,532,5.656854249492381,5.656854249492381,34771.0,34638.44,34500.0
386,4,25,283,575,288,580,285,577,5.656854249492381,5.656854249492381,33845.0,33741.0,33612.0
398,4,25,168,618,173,623,170,620,5.656854249492381,5.656854249492381,34606.0,34325.56,33957.0
412,4,45,243,592,250,599,246,595,7.542472332656507,7.542472332656507,34361.0,34120.22222222222,33946.0
416,4,45,338,594,345,601,341,597,7.542472332656507,7.542472332656507,33978.0,33787.71111111111,33664.0
