id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
4,65,129,111,40,123,52,116,45,13.125512171623697,12.544120800145336,34233.0,33987.50387596899,33717.0
5,65,109,67,45,78,56,72,50,11.783988514976622,11.783988514976622,33998.0,33837.935779816515,33660.0
10,65,201,171,27,188,42,179,34,19.345569527750104,13.226312635200294,33928.0,33740.79104477612,33439.0
11,65,109,145,57,156,68,150,62,11.783988514976622,11.783988514976622,34105.0,33752.51376146789,33460.0
16,65,211,47,72,65,87,55,79,20.335381017124103,13.236589546015406,34305.0,34070.77251184834,33777.0
21,65,78,80,110,89,120,84,114,10.441534419118726,9.457055431575805,33940.0,33682.46153846154,33541.0
23,65,145,116,82,129,95,122,88,13.57482456862576,13.57482456862576,33985.0,33716.99310344827,33532.0
26,65,109,86,140,97,151,91,145,11.783988514976622,11.783988514976622,33910.0,33753.18348623853,33529.0
27,65,109,59,169,70,180,64,174,11.783988514976622,11.783988514976622,34035.0,33795.25688073395,33534.0
29,65,109,114,170,125,181,119,175,11.783988514976622,11.783988514976622,33886.0,33721.66055045871,33442.0
31,65,120,151,150,162,162,156,156,12.909944487358056,11.865917579353061,33781.0,33619.808333333334,33491.0
34,65,85,178,131,188,141,183,136,10.715574152221837,10.062448607188927,34350.0,34086.08235294118,33757.0
35,65,96,196,175,208,184,202,179,12.675435561221029,9.626352718795768,34296.0,34103.40625,33800.0
41,65,145,204,98,217,111,210,104,13.57482456862576,13.57482456862576,34087.0,33859.724137931036,33688.0
42,65,109,252,115,263,126,257,120,11.783988514976622,11.783988514976622,33904.0,33764.94495412844,33522.0
43,65,158,255,183,269,196,262,189,14.677977993398258,13.694681588027827,34011.0,33829.36708860759,33524.0
45,65,109,223,152,234,163,228,157,11.783988514976622,11.783988514976622,33942.0,33783.7247706422,33502.0
48,65,120,45,229,56,241,50,234,12.909944487358056,11.865917579353061,34058.0,33890.65,33603.0
49,65,109,67,258,78,269,72,263,11.783988514976622,11.783988514976622,34571.0,34144.16513761468,33895.0
50,65,145,25,203,38,216,31,209,13.57482456862576,13.57482456862576,34065.0,33806.18620689655,33569.0
54,65,109,98,268,109,279,103,273,11.783988514976622,11.783988514976622,33317.0,33246.935779816515,33187.0
56,65,69,151,296,160,305,155,300,9.337473201948237,9.337473201948237,33349.0,33288.739130434784,33242.0
58,65,69,110,241,119,250,114,245,9.337473201948237,9.337473201948237,33404.0,33354.188405797104,33294.0
60,65,69,165,256,174,265,169,260,9.337473201948237,9.337473201948237,33324.0,33274.188405797104,33234.0
64,65,45,210,207,217,214,213,210,7.542472332656507,7.542472332656507,33198.0,33166.77777777778,33138.0
68,65,25,132,209,137,214,134,211,5.656854249492381,5.656854249492381,33140.0,33121.96,33103.0
71,65,45,208,248,215,255,211,251,7.542472332656507,7.542472332656507,33176.0,33152.91111111111,33129.0
72,65,30,99,213,104,219,101,216,6.831300510639732,5.656854249492381,33134.0,33118.86666666667,33104.0
