id,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
1,1,12,69,249,265,258,274,253,269,9.337473201948237,9.337473201948237,254.0,253.82608695652175,253.0,0.03381823003292084,-0.09131207317113876,0.08388703316450119,0.015422970056533813,0.050074733793735504,-0.017200196161866188,0.01964709535241127,0.20859825611114502,0.03660033270716667,-0.0927097424864769,-0.04202111065387726,-0.009175184182822704,-0.012911849655210972,0.047916051000356674,0.08234015107154846,0.010597527027130127,0.010708418674767017,-0.05801721662282944,-0.20748429000377655,-0.09256359189748764,-0.05281978100538254,-0.00010267851030221209,-0.01842069812119007,0.14757299423217773,-0.10805308073759079,0.012747496366500854,0.1446441411972046,-0.060603659600019455,-0.10167898237705231,0.13189110159873962,-0.14580261707305908,-0.07122546434402466,-0.090598464012146,-0.03613972291350365,-0.09998626261949539,0.017572909593582153,0.0870979055762291,0.06991566717624664,0.03778379410505295,-0.15018850564956665,0.04113033786416054,-0.07349725812673569,0.054310597479343414,0.07717210054397583,-0.17606036365032196,0.06571357697248459,0.05728549882769585,0.07875411957502365,-0.04161514341831207,-0.04666278883814812,0.07692436128854752,0.058565158396959305,0.14782589673995972,-0.012824146077036858,0.0998925119638443,-0.10360568761825562,-0.07946030050516129,0.073065847158432,0.015295133925974369,0.037837617099285126,-0.015092066489160061,0.057992491871118546,-0.014330043457448483,0.03374239057302475,-0.046741094440221786,-0.07387451082468033,0.011892364360392094,-0.15991109609603882,0.04561760276556015,-0.024151302874088287,0.03030073456466198,-0.07314158231019974,0.027523448690772057,-0.17205317318439484,-0.07341121882200241,0.03449114412069321,-0.055217958986759186,-0.03694635629653931,0.020137077197432518,-0.019314667209982872,0.09248318523168564,0.13198980689048767,0.042126502841711044,-0.041830532252788544,-0.06371409446001053,0.03715834394097328,-0.051772668957710266,0.0858517587184906,-0.04098119959235191,0.017264474183321,0.1761365532875061,-0.03796657547354698,-0.048090241849422455,0.16243723034858704,-0.09286175668239594,0.06878715008497238,0.09309910982847214,0.0434517040848732,-0.13028444349765778,-0.0762181356549263,-0.0523066483438015,0.08916714787483215,0.038579244166612625,0.3197093904018402,-0.011506488546729088,0.1298859417438507,0.25538286566734314,-0.06472700089216232,-0.035723064094781876,-0.02134578488767147,-0.08493643254041672,-0.06831875443458557,-0.01766451634466648,-0.03916247561573982,-0.1856231391429901,-0.052311044186353683,-0.0031972602009773254,-0.039927806705236435,-0.04997774586081505,0.04163167625665665,-0.022157631814479828,-0.09190959483385086,0.042678896337747574,-0.04842432215809822,0.06543269008398056,0.10262693464756012,-0.13683345913887024,0.09169214963912964
2,2,12,69,221,467,230,476,225,471,9.337473201948237,9.337473201948237,254.0,253.68115942028984,253.0,0.032956499606370926,-0.09145236760377884,0.0835154801607132,0.01600232534110546,0.0505824014544487,-0.01648874580860138,0.019956393167376518,0.2079731971025467,0.03674808517098427,-0.09281469881534576,-0.04200015217065811,-0.008820421993732452,-0.012816310860216618,0.04696761444211006,0.08221428096294403,0.011053293943405151,0.011070036329329014,-0.0588628388941288,-0.20741362869739532,-0.09245561063289642,-0.053120825439691544,-0.00023549974139314145,-0.01891891472041607,0.14656436443328857,-0.10770145803689957,0.012351702898740768,0.1446908414363861,-0.060288649052381516,-0.1009439155459404,0.13136224448680878,-0.14651289582252502,-0.0711381807923317,-0.09036914259195328,-0.03627842292189598,-0.099807009100914,0.018308021128177643,0.08719082921743393,0.07063835859298706,0.037339791655540466,-0.1505732536315918,0.0406593382358551,-0.07334551960229874,0.05383950471878052,0.07721524685621262,-0.17568480968475342,0.06593651324510574,0.05811078101396561,0.07802746444940567,-0.04241485893726349,-0.04657742753624916,0.07637649029493332,0.05825939401984215,0.14780598878860474,-0.013697747141122818,0.09954757988452911,-0.10401034355163574,-0.07898537814617157,0.07322745770215988,0.015534259378910065,0.037952251732349396,-0.015402823686599731,0.05767311528325081,-0.014047490432858467,0.03373846039175987,-0.045910656452178955,-0.07442822307348251,0.011300749145448208,-0.16000299155712128,0.04627974331378937,-0.023942219093441963,0.030443111434578896,-0.07307663559913635,0.02795427478849888,-0.17242857813835144,-0.07345239073038101,0.03440345078706741,-0.05586634948849678,-0.037041131407022476,0.019797218963503838,-0.018474353477358818,0.09201151132583618,0.13251598179340363,0.04188132658600807,-0.04129834473133087,-0.06400097161531448,0.0363529808819294,-0.0526086650788784,0.08555358648300171,-0.04219455644488335,0.01667489856481552,0.17591384053230286,-0.03806944936513901,-0.04800374433398247,0.1626647412776947,-0.0925188735127449,0.06951496005058289,0.0931011289358139,0.043975282460451126,-0.13017967343330383,-0.07610629498958588,-0.05234890058636665,0.08896435052156448,0.038334570825099945,0.32054856419563293,-0.011375798843801022,0.12890124320983887,0.2554835379123688,-0.06500927358865738,-0.035125188529491425,-0.021907079964876175,-0.08500072360038757,-0.06793755292892456,-0.018167994916439056,-0.03960147500038147,-0.18524321913719177,-0.0533161424100399,-0.003411694662645459,-0.04130303114652634,-0.05023350566625595,0.041540391743183136,-0.02301177568733692,-0.09225443005561829,0.04299486055970192,-0.04744512960314751,0.06571453809738159,0.1021621897816658,-0.13697823882102966,0.09244905412197113
3,3,12,69,205,592,214,601,209,596,9.337473201948237,9.337473201948237,254.0,249.0144927536232,141.0,0.043719809502363205,-0.08483889698982239,0.06228414550423622,0.012124529108405113,0.041086308658123016,-0.0042677936144173145,0.030502039939165115,0.21416765451431274,0.046155188232660294,-0.10110823065042496,-0.04813350364565849,0.017613014206290245,-0.03116135112941265,0.03224888816475868,0.08651433885097504,0.007816862314939499,0.027107130736112595,-0.08061649650335312,-0.19840797781944275,-0.08141542226076126,-0.08059763163328171,-0.011155632324516773,-0.038480497896671295,0.14323125779628754,-0.08310101181268692,-0.01066970732063055,0.15060070157051086,-0.08012375980615616,-0.0927656963467598,0.12683917582035065,-0.1291644424200058,-0.0782986581325531,-0.08833599090576172,-0.045050401240587234,-0.0836026519536972,0.030631668865680695,0.10097626596689224,0.09523505717515945,0.04947269335389137,-0.12110578268766403,0.02543618343770504,-0.056005775928497314,0.04832882061600685,0.09762018918991089,-0.14232398569583893,0.06275265663862228,0.04565732553601265,0.11168808490037918,-0.052324872463941574,-0.053637005388736725,0.07616034895181656,0.02177375927567482,0.14119374752044678,-0.04001981019973755,0.09193761646747589,-0.10195889323949814,-0.07940295338630676,0.0720437616109848,0.008583411574363708,0.04128750413656235,-0.007143495604395866,0.05204418674111366,-0.014675593003630638,0.006834881380200386,-0.059566255658864975,-0.08080597221851349,0.007419251836836338,-0.1635321080684662,0.05955575034022331,-0.041895750910043716,0.02334386669099331,-0.053688306361436844,0.03217543289065361,-0.16890008747577667,-0.09445018321275711,0.02409375086426735,-0.04150582477450371,-0.02116181142628193,0.04360167309641838,0.001761693973094225,0.060687072575092316,0.12879310548305511,0.03325425088405609,-0.05490017682313919,-0.0710558369755745,0.017724504694342613,-0.0576605387032032,0.10937297344207764,-0.062129925936460495,0.019235501065850258,0.162329763174057,-0.03327101469039917,-0.04987729713320732,0.175113245844841,-0.09589093923568726,0.0834432914853096,0.09515629708766937,0.05028986185789108,-0.11139048635959625,-0.07800645381212234,-0.050381265580654144,0.1239604577422142,0.029882870614528656,0.32491591572761536,-0.010445652529597282,0.12794390320777893,0.27289143204689026,-0.047290630638599396,-0.04155854135751724,-0.02536589466035366,-0.043348006904125214,-0.07327613234519958,-0.029942607507109642,-0.05464917793869972,-0.2041562795639038,-0.04367826506495476,-0.005440336186438799,-0.023032041266560555,-0.042854368686676025,0.03209486976265907,-0.04103986173868179,-0.08612779527902603,0.02987496182322502,-0.017025209963321686,0.04610235616564751,0.08886537700891495,-0.13805298507213593,0.09457524120807648
4,4,12,69,374,407,383,416,378,411,9.337473201948237,9.337473201948237,254.0,253.34782608695653,234.0,0.03190646320581436,-0.08844751119613647,0.08463560789823532,0.011772578582167625,0.04963283613324165,-0.022860417142510414,0.019072970375418663,0.2070799320936203,0.04069807380437851,-0.0909399762749672,-0.044921815395355225,-0.012616641819477081,-0.013214449398219585,0.04557481035590172,0.07965871691703796,0.01140061765909195,0.011501263827085495,-0.055540185421705246,-0.2076786309480667,-0.0947786420583725,-0.06020612642168999,-0.000530562421772629,-0.023643778637051582,0.1460666060447693,-0.10410380363464355,0.009497512131929398,0.14837032556533813,-0.06099297106266022,-0.10162188112735748,0.132522851228714,-0.14765049517154694,-0.07587939500808716,-0.08911643922328949,-0.037822458893060684,-0.10061285644769669,0.018993118777871132,0.08835665136575699,0.06709077954292297,0.041547589004039764,-0.14617501199245453,0.040868669748306274,-0.06791011989116669,0.056984927505254745,0.07149040699005127,-0.17806260287761688,0.06559662520885468,0.05841049551963806,0.07738753408193588,-0.0414324514567852,-0.0497223436832428,0.08202122896909714,0.05262580141425133,0.14651545882225037,-0.018336359411478043,0.09584393352270126,-0.10608764737844467,-0.07513263821601868,0.07272296398878098,0.015132148750126362,0.0322832353413105,-0.017724476754665375,0.0588219128549099,-0.015215001069009304,0.02982466109097004,-0.04854060709476471,-0.07137689739465714,0.008317654021084309,-0.16178813576698303,0.043251197785139084,-0.023076320067048073,0.03220735862851143,-0.06882403790950775,0.022137511521577835,-0.16834187507629395,-0.07154209166765213,0.035926103591918945,-0.05651780217885971,-0.033408064395189285,0.02080751210451126,-0.019976789131760597,0.09245825558900833,0.1314694732427597,0.041138552129268646,-0.04434742406010628,-0.06283297389745712,0.03965156152844429,-0.05156715586781502,0.08075319975614548,-0.03894469141960144,0.013593893498182297,0.17616057395935059,-0.03853441774845123,-0.046315938234329224,0.1634627729654312,-0.0901896059513092,0.07167194783687592,0.09396865963935852,0.04246935620903969,-0.13327175378799438,-0.07516805827617645,-0.05150126293301582,0.09077808260917664,0.03445250540971756,0.32475534081459045,-0.006760749500244856,0.13072696328163147,0.2577212154865265,-0.061623480170965195,-0.03927401453256607,-0.01996522769331932,-0.08173234015703201,-0.06116095557808876,-0.01744469255208969,-0.04236780107021332,-0.18602187931537628,-0.05510589852929115,-0.002990415319800377,-0.03919019177556038,-0.046761542558670044,0.04852234944701195,-0.01884545385837555,-0.09406349807977676,0.04251773655414581,-0.052802924066782,0.06699144840240479,0.10436298698186874,-0.13499602675437927,0.0903514102101326
5,5,12,69,349,503,358,512,353,507,9.337473201948237,9.337473201948237,253.0,240.59420289855072,165.0,0.004699311684817076,-0.07853862643241882,0.06990568339824677,0.005553134251385927,0.049914032220840454,0.0002059595863102004,-0.009005600586533546,0.21440881490707397,0.05377858504652977,-0.09155738353729248,-0.05332444980740547,-0.017504999414086342,-0.030013879761099815,0.023584213107824326,0.07548751682043076,0.013748886063694954,0.04732378572225571,-0.07644838839769363,-0.219029039144516,-0.08686201274394989,-0.05233205482363701,-0.03701378405094147,-0.054224319756031036,0.14527204632759094,-0.11032517999410629,0.012691634707152843,0.128520205616951,-0.057119566947221756,-0.09266671538352966,0.11455459147691727,-0.13169439136981964,-0.07298420369625092,-0.07095078378915787,-0.04684687778353691,-0.0776076465845108,0.0440862663090229,0.11526674777269363,0.09615840017795563,0.003853102680295706,-0.16663376986980438,0.0321832112967968,-0.059883616864681244,0.03622492775321007,0.052363067865371704,-0.1747823804616928,0.04848615452647209,0.04362802952528,0.07744109630584717,-0.07554397732019424,-0.042146045714616776,0.0426141656935215,0.03460455313324928,0.12819601595401764,-0.03808291628956795,0.10774079710245132,-0.09514240175485611,-0.09991069883108139,0.0723654180765152,0.017652662470936775,0.03201848641037941,-0.03786962106823921,0.07056518644094467,-0.010091391392052174,-0.006084212567657232,-0.03201713413000107,-0.10598386824131012,-0.0021008544135838747,-0.15057142078876495,0.05015876144170761,-0.01988893374800682,0.048105284571647644,-0.05066480115056038,0.006414341740310192,-0.17103515565395355,-0.08971759676933289,0.050902292132377625,-0.05763683468103409,-0.029013074934482574,0.009186815470457077,-0.009268105030059814,0.06765978038311005,0.1405000239610672,0.03776239603757858,-0.049119267612695694,-0.08085115998983383,0.039232611656188965,-0.08755220472812653,0.08597507327795029,-0.04268120974302292,0.01051184069365263,0.157967209815979,-0.040900468826293945,-0.049226004630327225,0.14374414086341858,-0.07017441838979721,0.09658879041671753,0.11130370199680328,0.06294366717338562,-0.11053861677646637,-0.07922046631574631,-0.039848629385232925,0.08936668187379837,0.029787234961986542,0.3410159945487976,-0.012676053680479527,0.1273869425058365,0.23732644319534302,-0.0724872276186943,-0.026933064684271812,-0.0021712644957005978,-0.061131395399570465,-0.07993191480636597,-0.004500542767345905,-0.03863698989152908,-0.18528689444065094,-0.05600728839635849,-0.023811230435967445,-0.03625461459159851,-0.0467635914683342,0.0482955165207386,-0.04643203690648079,-0.10309366881847382,0.03462108224630356,-0.05720575526356697,0.06454750895500183,0.12345543503761292,-0.1441390961408615,0.07596331834793091
6,6,12,69,343,584,352,593,347,588,9.337473201948237,9.337473201948237,254.0,248.7246376811594,160.0,0.04005049914121628,-0.093478724360466,0.08464214950799942,0.009633597917854786,0.06052407622337341,-0.00954617653042078,0.029871216043829918,0.201799213886261,0.03614526614546776,-0.06864360719919205,-0.04109854996204376,-0.030713465064764023,-0.016719337552785873,0.031165119260549545,0.06885582208633423,0.015973219648003578,0.03363412246108055,-0.06052602455019951,-0.20514202117919922,-0.08957449346780777,-0.05211811512708664,-0.03508271276950836,-0.03371255844831467,0.14260263741016388,-0.10269636660814285,0.013722647912800312,0.14516448974609375,-0.0758010596036911,-0.09817072004079819,0.1547090858221054,-0.13532012701034546,-0.09379077702760696,-0.07378919422626495,-0.0339399017393589,-0.10379215329885483,0.02460280805826187,0.07805075496435165,0.08339421451091766,0.04054994508624077,-0.14206242561340332,0.0257421862334013,-0.06679565459489822,0.061874549835920334,0.06917402893304825,-0.18339399993419647,0.06614349037408829,0.0483943447470665,0.05492387339472771,-0.04261472821235657,-0.036991942673921585,0.08641733229160309,0.051527541130781174,0.14756622910499573,-0.022396991029381752,0.07902578264474869,-0.11647145450115204,-0.08910467475652695,0.08567225188016891,0.024176206439733505,0.01032531913369894,-0.031280767172575,0.04005208984017372,0.0037071253173053265,0.03181559219956398,-0.051979873329401016,-0.07450226694345474,-6.050680167390965e-05,-0.1582372784614563,0.020502086728811264,-0.013740806840360165,0.042085643857717514,-0.04558170214295387,-0.0018332585459575057,-0.17866434156894684,-0.07679954916238785,0.02614661119878292,-0.07064105570316315,-0.035077836364507675,0.022244511172175407,-0.040614042431116104,0.0793338194489479,0.09661915153265,0.043016865849494934,-0.058770887553691864,-0.04146995767951012,0.035359423607587814,-0.06298522651195526,0.07516754418611526,-0.033838044852018356,0.012228255160152912,0.17747946083545685,-0.025268184021115303,-0.05066309869289398,0.17531120777130127,-0.09497518092393875,0.06285734474658966,0.09448109567165375,0.0563746877014637,-0.13532638549804688,-0.06253569573163986,-0.05216969922184944,0.08412383496761322,0.01360122486948967,0.3512342572212219,-0.031052974984049797,0.11253567039966583,0.254800945520401,-0.04140477627515793,-0.05155622586607933,-0.004684952553361654,-0.09048420190811157,-0.04787709563970566,-0.028936628252267838,-0.06135311350226402,-0.16805575788021088,-0.06122371926903725,0.0006475517875514925,-0.04868639260530472,-0.043156787753105164,0.07373180985450745,-0.013828389346599579,-0.09351126104593277,0.04791423678398132,-0.056335195899009705,0.0536315031349659,0.09989375621080399,-0.12393803894519806,0.10401524603366852
7,7,12,69,403,646,412,655,407,650,9.337473201948237,9.337473201948237,254.0,253.81159420289856,246.0,0.03404546529054642,-0.09247026592493057,0.08564703911542892,0.016453593969345093,0.04941024258732796,-0.016385264694690704,0.019137684255838394,0.20854678750038147,0.036653850227594376,-0.09224031865596771,-0.04127078875899315,-0.007626140955835581,-0.01194917131215334,0.04690021649003029,0.08268905431032181,0.010957385413348675,0.011495980434119701,-0.05948150157928467,-0.20719900727272034,-0.09436560422182083,-0.05297341197729111,0.0009287208085879683,-0.019216446205973625,0.14432521164417267,-0.1084747314453125,0.011038456112146378,0.14364542067050934,-0.06032942235469818,-0.10150261223316193,0.13262298703193665,-0.1448756754398346,-0.07143913209438324,-0.08963136374950409,-0.03551824390888214,-0.10058823972940445,0.018431171774864197,0.08652740716934204,0.07036133110523224,0.037353936582803726,-0.1489228904247284,0.0390533022582531,-0.0731237381696701,0.05512397736310959,0.07721830159425735,-0.17496754229068756,0.06590858101844788,0.05653770640492439,0.07895688712596893,-0.04085386544466019,-0.04556717351078987,0.07684984803199768,0.059585072100162506,0.1480967253446579,-0.014855735003948212,0.1009698286652565,-0.10473152250051498,-0.07856325060129166,0.07318725436925888,0.014127139933407307,0.036149803549051285,-0.014209265820682049,0.05843623727560043,-0.014297318644821644,0.03423526883125305,-0.04765598848462105,-0.07285371422767639,0.011118962429463863,-0.16018487513065338,0.0448148213326931,-0.024623388424515724,0.03061734512448311,-0.0716458186507225,0.027955414727330208,-0.1732242852449417,-0.07305289059877396,0.034684982150793076,-0.05419309809803963,-0.037883561104536057,0.019739726558327675,-0.018759803846478462,0.09259501844644547,0.13197265565395355,0.043595265597105026,-0.041670069098472595,-0.06432338804006577,0.03724732995033264,-0.051369763910770416,0.08552173525094986,-0.04159518703818321,0.01575159840285778,0.17732365429401398,-0.03834133595228195,-0.046633388847112656,0.16257071495056152,-0.0926228016614914,0.07049376517534256,0.09206802397966385,0.04325434938073158,-0.1302691549062729,-0.07667557895183563,-0.05144791305065155,0.08826195448637009,0.040120065212249756,0.3202996551990509,-0.01060353871434927,0.12801051139831543,0.2565106749534607,-0.06452824920415878,-0.03465823456645012,-0.022188926115632057,-0.08480937778949738,-0.06929805874824524,-0.018384605646133423,-0.040608253329992294,-0.18552938103675842,-0.05120844021439552,-0.0018497732235118747,-0.040313076227903366,-0.051495302468538284,0.041148051619529724,-0.022208718582987785,-0.09262575954198837,0.043543796986341476,-0.048918742686510086,0.06493774801492691,0.1042817011475563,-0.13566958904266357,0.09211712330579758
8,8,12,69,431,570,440,579,435,574,9.337473201948237,9.337473201948237,253.0,230.4927536231884,142.0,-0.00033765463740564883,-0.04641332849860191,0.047500334680080414,0.031882479786872864,0.039751119911670685,-0.02752404473721981,-0.006033546756953001,0.20852519571781158,0.050771355628967285,-0.12771780788898468,-0.037227049469947815,-0.006336979102343321,-0.012378443963825703,-0.02147401124238968,0.0259908027946949,0.02480202354490757,0.04105360805988312,-0.07894695550203323,-0.2216009497642517,-0.09594415128231049,-0.036168694496154785,-0.07141726464033127,-0.06200667470693588,0.11378435045480728,-0.10330167412757874,0.029045600444078445,0.11447034776210785,-0.06036121025681496,-0.10225188732147217,0.13759630918502808,-0.1550406962633133,-0.12226083129644394,-0.0695226714015007,-0.05225004628300667,-0.058604929596185684,0.04188074916601181,0.1117524728178978,0.09730560332536697,-0.0026407914701849222,-0.1454661339521408,0.03074420802295208,0.0011015402851626277,0.06297456473112106,0.03395645320415497,-0.16314806044101715,0.03148668631911278,0.047473929822444916,0.060065582394599915,-0.10641279816627502,-0.01733996346592903,0.0633174329996109,0.021152770146727562,0.11220921576023102,-0.070648193359375,0.12152929604053497,-0.08319132775068283,-0.08844552934169769,0.08520500361919403,0.03855236992239952,0.013196411542594433,-0.041072018444538116,0.016220564022660255,0.02062363177537918,-0.023771602660417557,-0.06270069628953934,-0.09443695843219757,0.0008185104234144092,-0.15267278254032135,0.06440583616495132,0.011516831815242767,0.0759139284491539,-0.06087307631969452,-0.016588952392339706,-0.16262084245681763,-0.11195436865091324,0.024539418518543243,-0.06057587265968323,-0.001744555658660829,-0.015605363063514233,-0.021809179335832596,0.08363025635480881,0.13468746840953827,0.021920442581176758,-0.0403793640434742,-0.06330306082963943,0.05188871920108795,-0.07179903239011765,0.046433381736278534,-0.05188478156924248,0.016293635591864586,0.20699776709079742,-0.0374048575758934,-0.05027831345796585,0.1371384561061859,-0.0946611762046814,0.07670507580041885,0.11395277082920074,0.05448610335588455,-0.09436021745204926,-0.05457495525479317,-0.03858906030654907,0.07744667679071426,0.025757353752851486,0.34770485758781433,-0.00041349403909407556,0.09562302380800247,0.24302643537521362,-0.08238376677036285,-0.047489214688539505,0.00311141274869442,-0.03495544195175171,-0.05183349922299385,-0.038820311427116394,-0.02046877332031727,-0.1769344061613083,-0.10194329172372818,-0.005059231538325548,-0.0531361885368824,-0.049868956208229065,0.0860036313533783,-0.05681627616286278,-0.1151057779788971,0.012567197903990746,-0.04924236983060837,0.09374629706144333,0.08436142653226852,-0.12055374681949615,0.08530163019895554
9,9,12,69,473,474,482,483,477,478,9.337473201948237,9.337473201948237,253.0,212.1304347826087,78.0,0.011557756923139095,-0.04890298843383789,0.050325870513916016,0.0549422912299633,0.053858984261751175,-0.01538173295557499,0.002355169039219618,0.17979764938354492,0.05535777658224106,-0.08256959170103073,-0.04518304392695427,0.020285407081246376,0.0497211292386055,0.013033746741712093,0.009634965099394321,0.06365978717803955,0.08414878696203232,-0.09765089303255081,-0.24026334285736084,-0.10476145893335342,-0.03821666166186333,-0.05067041143774986,0.027875171974301338,0.16508273780345917,-0.11051110178232193,0.0006648286944255233,0.07122861593961716,-0.04190109670162201,-0.09819421917200089,0.11113140732049942,-0.1917182207107544,-0.11075440794229507,-0.02853637933731079,-0.08755959570407867,0.0054891291074454784,0.05204426124691963,0.1027318462729454,0.09591358155012131,-0.08327148109674454,-0.07975104451179504,0.10599552094936371,0.07683733105659485,0.036652762442827225,0.04747055098414421,-0.0660519227385521,0.007817355915904045,0.07640776038169861,0.08322181552648544,-0.15124540030956268,-0.05324740335345268,0.06681777536869049,0.058073729276657104,0.12005043774843216,-0.08408652991056442,0.09446144849061966,-0.112784743309021,-0.08500928431749344,0.013510119169950485,0.05346815660595894,-0.08311865478754044,-0.05026213824748993,-0.009826011955738068,6.206495891092345e-05,-0.045266974717378616,-0.08731403946876526,-0.11502193659543991,-0.060121193528175354,-0.15737901628017426,0.05601067095994949,0.0846412405371666,0.09172116965055466,-0.07112152129411697,0.0076073105446994305,-0.1813715547323227,-0.14897002279758453,0.025063857436180115,-0.11076458543539047,-0.04911574721336365,-0.003443814581260085,-0.04777876287698746,0.058548472821712494,0.11194248497486115,0.02928857132792473,-0.05193902924656868,-0.05980004742741585,0.0695422887802124,-0.030870050191879272,0.09749678522348404,-0.049351856112480164,0.015576278790831566,0.14159059524536133,-0.02667129598557949,-0.043802957981824875,0.1076233834028244,-0.09211982786655426,0.041176360100507736,0.041420694440603256,0.012374594807624817,-0.08999024331569672,-0.018279144540429115,-0.05172882601618767,0.09100056439638138,0.002905899193137884,0.30052652955055237,0.03302072733640671,0.0851118192076683,0.2325478047132492,-0.01628776639699936,-0.057287827134132385,0.062676340341568,-0.05407290160655975,-0.04842901602387428,-0.08392996340990067,-0.05538634955883026,-0.1632051169872284,-0.14362213015556335,-0.02837655507028103,-0.04195766896009445,-0.05798729136586189,0.09617035835981369,-0.05109810456633568,-0.11414281278848648,0.08571625500917435,0.0030753465835005045,0.10762373358011246,0.09833230078220367,-0.07381392270326614,0.09450435638427734
10,10,12,69,591,419,600,428,595,423,9.337473201948237,9.337473201948237,253.0,191.30434782608697,119.0,0.03305121511220932,-0.045962609350681305,0.07354540377855301,0.08753354847431183,0.03210669755935669,0.004289559554308653,-0.038174185901880264,0.1692470759153366,0.07673529535531998,-0.07499920576810837,-0.05482164025306702,0.05261955037713051,0.09891573339700699,0.028466692194342613,-0.05231001228094101,0.05503276735544205,0.11354446411132812,-0.07888586819171906,-0.22437208890914917,-0.15695138275623322,-0.09020137041807175,-0.04069721698760986,0.05047139525413513,0.09366943687200546,-0.05719595402479172,0.0440884493291378,0.005003154743462801,-0.0566323921084404,-0.0841587483882904,0.05669279024004936,-0.16448020935058594,-0.11665663123130798,0.0074180373921990395,-0.13384811580181122,8.64762332639657e-05,0.07197500765323639,0.051498088985681534,0.061503034085035324,-0.07724622637033463,-0.08112817257642746,0.04698631912469864,0.12383327633142471,0.01510445773601532,0.05334450304508209,-0.12184526026248932,-0.002408375730738044,0.12386835366487503,0.03203457221388817,-0.14391010999679565,-0.049897320568561554,0.03173678740859032,0.019758237525820732,0.13924501836299896,-0.11787842214107513,0.1142493188381195,-0.08032742887735367,-0.06960437446832657,0.024610286578536034,0.058791544288396835,-0.10151234269142151,-0.05653342977166176,-0.041228871792554855,0.00954898726195097,-0.061921946704387665,-0.09184957295656204,-0.07792584598064423,-0.057462409138679504,-0.09884687513113022,0.07418572902679443,0.12486883997917175,0.10759740322828293,-0.03222780302166939,0.004614686127752066,-0.22155256569385529,-0.14841172099113464,0.03597972169518471,-0.12803120911121368,-0.04725000634789467,-0.05299007520079613,-0.10171278566122055,0.04967809468507767,0.07880847901105881,0.03254564106464386,-0.038113296031951904,-0.05856787785887718,0.10197000205516815,-0.061621543020009995,0.11322993040084839,-0.020510904490947723,0.0009245226392522454,0.10877636820077896,-0.020969945937395096,-0.04812582954764366,0.08724629133939743,-0.10293028503656387,0.017502831295132637,0.023173177614808083,0.001417602295987308,-0.06040697172284126,-0.00903523899614811,-0.07641417533159256,0.09367922693490982,-0.027061404660344124,0.2997138202190399,0.06750532239675522,0.053329844027757645,0.209919273853302,-0.004309228155761957,-0.06273385137319565,0.08381067961454391,-0.05722130462527275,-0.03218570351600647,-0.09549590945243835,-0.053837407380342484,-0.1358967274427414,-0.15495046973228455,-0.041524939239025116,-0.07209455221891403,-0.08570033311843872,0.10631298273801804,-0.03435202315449715,-0.11636050790548325,0.08771365135908127,0.04393762722611427,0.12646187841892242,0.04766203835606575,-0.04940447211265564,0.054301198571920395
